Time,Tag,Flow,EIT
1617055072.9834628,,"6317960, 0.00, -0.05, 25.22, 25.37
",
1617055072.9864547,,"6320892, 0.02, -0.05, 25.22, 25.37
",
1617055072.9894466,,"6323852, -0.02, -0.07, 25.22, 25.61
",
1617055072.992439,,"6326828, 0.02, -0.03, 25.17, 25.61
",
1617055072.9954312,,"6329792, 0.00, -0.08, 25.17, 25.61
",
1617055072.9984229,,"6332724, 0.02, -0.07, 25.17, 25.53
",
1617055073.001415,,"6335676, 0.00, -0.05, 25.19, 25.53
",
1617055073.0044067,,"6338608, 0.02, -0.03, 25.19, 25.53
",
1617055073.007399,,"6341560, 0.00, -0.03, 25.19, 25.60
",
1617055073.0103912,,"6344488, -0.03, -0.02, 25.19, 25.60
",
1617055073.0133836,,"6347460, -0.05, -0.05, 25.19, 25.60
",
1617055073.0163748,,"6350436, -0.02, -0.08, 25.19, 25.52
",
1617055073.0183702,,"6353412, -0.03, -0.02, 25.21, 25.52
",
1617055073.021362,,"6356388, 0.00, -0.05, 25.21, 25.46
",
1617055073.024354,,"6359320, -0.05, -0.07, 25.21, 25.46
",
1617055073.0273466,,"6362292, -0.03, -0.05, 25.20, 25.46
",
1617055073.0303383,,"6365268, -0.03, 0.00, 25.20, 25.50
",
1617055073.03333,,"6368196, 0.00, -0.05, 25.20, 25.50
",
1617055073.036322,,"6371124, 0.00, -0.05, 25.19, 25.50
",
1617055073.039314,,"6374052, -0.02, -0.07, 25.19, 25.53
",
1617055073.0423064,,"6377028, 0.00, -0.05, 25.19, 25.53
",
1617055073.0452979,,"6379956, 0.00, -0.05, 25.17, 25.53
",
1617055073.0482903,,"6382888, -0.03, -0.03, 25.17, 25.59
",
1617055073.0512824,,"6385860, -0.02, -0.07, 25.17, 25.59
",
1617055073.054274,,"6388836, 0.00, -0.07, 25.14, 25.59
",
1617055073.0572662,,"6391756, 0.00, -0.05, 25.14, 25.51
",
1617055073.0602584,,"6394692, 0.02, -0.05, 25.14, 25.51
",
1617055073.0632505,,"6397652, 0.02, -0.05, 25.17, 25.51
",
1617055073.0662422,,"6400616, -0.03, -0.10, 25.17, 25.48
",
1617055073.0692341,,"6403596, -0.02, -0.05, 25.17, 25.48
",
1617055073.0722268,,"6406568, -0.05, -0.08, 25.19, 25.60
",
1617055073.0752327,,"6409536, 0.00, -0.08, 25.19, 25.60
",
1617055073.0782115,,"6412472, 0.00, -0.02, 25.19, 25.60
",
1617055073.0802066,,"6415396, -0.02, -0.03, 25.17, 25.50
",
1617055073.083199,,"6418360, -0.03, -0.05, 25.17, 25.50
",
1617055073.0861917,,"6421336, 0.00, -0.07, 25.17, 25.50
",
1617055073.0891833,,"6424264, 0.03, -0.05, 25.22, 25.58
",
1617055073.0922215,,"6427220, 0.02, -0.07, 25.22, 25.58
",
1617055073.0922215,,"6430180, 0.00, -0.03, 25.22, 25.58
",
1617055073.0922215,,"6433108, -0.02, -0.03, 25.17, 25.52
",
1617055073.0922215,,"6436080, -0.02, -0.05, 25.17, 25.52
",
1617055073.1022236,,"6439056, 0.00, -0.03, 25.17, 25.52
",
1617055073.1022236,,"6441976, -0.02, -0.05, 25.19, 25.50
",
1617055073.1022236,,"6444948, 0.00, -0.05, 25.19, 25.50
",
1617055073.1122255,,"6447872, 0.00, -0.05, 25.19, 25.50
",
1617055073.1122255,,"6450800, 0.02, -0.07, 25.18, 25.59
",
1617055073.1122255,,"6453760, -0.02, -0.07, 25.18, 25.59
",
1617055073.122224,,"6456732, 0.00, -0.02, 25.18, 25.59
",
1617055073.122224,,"6459656, 0.02, -0.08, 25.18, 25.57
",
1617055073.122224,,"6462620, -0.02, -0.05, 25.18, 25.57
",
1617055073.122224,,"6465592, -0.03, -0.05, 25.18, 25.57
",
1617055073.1322227,,"6468560, 0.00, 0.00, 25.12, 25.53
",
1617055073.1322227,,"6471452, 0.00, -0.08, 25.12, 25.53
",
1617055073.1322227,,"6474384, 0.00, -0.05, 25.12, 25.53
",
1617055073.142224,,"6477312, 0.02, -0.03, 25.17, 25.58
",
1617055073.142224,,"6480272, 0.02, -0.07, 25.17, 25.58
",
1617055073.142224,,"6483228, 0.00, -0.07, 25.17, 25.58
",
1617055073.142224,,"6486156, 0.02, -0.05, 25.17, 25.51
",
1617055073.1545002,,"6489120, -0.02, -0.03, 25.17, 25.51
",
1617055073.156545,,"6492088, 0.02, -0.07, 25.17, 25.51
",
1617055073.1603737,,"6495048, 0.02, -0.12, 25.21, 25.53
",
1617055073.16312,,"6498020, 0.00, 0.02, 25.21, 25.53
",
1617055073.1651814,,"6500944, -0.03, -0.07, 25.21, 25.53
",
1617055073.1651814,,"6503920, 0.00, -0.05, 25.19, 25.57
",
1617055073.171269,,"6506848, 0.00, -0.05, 25.19, 25.57
",
1617055073.1732776,,"6509780, 0.00, -0.05, 25.19, 25.57
",
1617055073.1732776,,"6512708, -0.05, -0.08, 25.20, 25.77
",
1617055073.180582,,"6515672, 0.02, -0.03, 25.20, 25.77
",
1617055073.183573,,"6518632, 0.03, -0.10, 25.20, 25.77
",
1617055073.1865654,,"6521596, -0.02, -0.02, 25.19, 25.52
",
1617055073.189558,,"6524572, -0.03, -0.05, 25.19, 25.52
",
1617055073.192578,,"6527548, 0.02, -0.03, 25.19, 25.52
",
1617055073.1955416,,"6530508, -0.02, -0.05, 25.18, 25.42
",
1617055073.1985335,,"6533484, -0.02, -0.08, 25.18, 25.42
",
1617055073.2015254,,"6536456, -0.03, -0.05, 25.18, 25.42
",
1617055073.2045178,,"6539428, 0.00, -0.05, 25.15, 25.61
",
1617055073.20751,,"6542360, 0.00, -0.05, 25.15, 25.61
",
1617055073.210502,,"6545284, -0.02, -0.07, 25.15, 25.61
",
1617055073.213494,,"6548260, -0.03, -0.02, 25.20, 25.50
",
1617055073.216486,,"6551232, -0.02, -0.07, 25.20, 25.50
",
1617055073.2194788,,"6554204, -0.02, -0.07, 25.20, 25.50
",
1617055073.2215686,,"6557172, -0.02, -0.05, 25.16, 25.60
",
1617055073.2215686,,"6560148, 0.00, -0.05, 25.16, 25.60
",
1617055073.2215686,,"6563072, -0.02, -0.07, 25.16, 25.60
",
1617055073.2215686,,"6566036, -0.02, -0.08, 25.22, 25.49
",
1617055073.2315693,,"6569008, -0.02, -0.10, 25.22, 25.49
",
1617055073.2315693,,"6571980, -0.02, -0.07, 25.22, 25.49
",
1617055073.2315693,,"6574952, -0.02, -0.02, 25.23, 25.67
",
1617055073.2415693,,"6577924, 0.00, -0.03, 25.23, 25.67
",
1617055073.2415693,,"6580852, 0.00, -0.05, 25.23, 25.67
",
1617055073.2415693,,"6583780, -0.03, -0.07, 25.14, 25.52
",
1617055073.2515714,,"6586756, -0.02, -0.05, 25.14, 25.52
",
1617055073.2515714,,"6589728, -0.03, -0.03, 25.14, 25.52
",
1617055073.2515714,,"6592700, -0.02, -0.03, 25.19, 25.50
",
1617055073.2515714,,"6595672, 0.00, -0.02, 25.19, 25.50
",
1617055073.2615712,,"6598588, 0.00, -0.07, 25.19, 25.50
",
1617055073.2615712,,"6601512, -0.02, -0.03, 25.17, 25.62
",
1617055073.2615712,,"6604488, 0.00, -0.08, 25.17, 25.62
",
1617055073.2715697,,"6607416, 0.03, -0.08, 25.17, 25.62
",
1617055073.2715697,,"6610372, 0.02, -0.05, 25.19, 25.42
",
1617055073.2715697,,"6613332, 0.02, -0.02, 25.19, 25.42
",
1617055073.2715697,,"6616292, 0.02, -0.05, 25.19, 25.42
",
1617055073.2815697,,"6619248, 0.00, -0.03, 25.18, 25.56
",
1617055073.2815697,,"6622168, 0.00, -0.03, 25.18, 25.56
",
1617055073.2815697,,"6625096, -0.02, -0.05, 25.18, 25.56
",
1617055073.292484,,"6628068, -0.02, -0.05, 25.17, 25.51
",
1617055073.2954757,,"6631044, 0.00, -0.07, 25.17, 25.51
",
1617055073.2984679,,"6633976, -0.02, -0.03, 25.17, 25.51
",
1617055073.3014603,,"6636948, -0.02, -0.05, 25.19, 25.62
",
1617055073.3044522,,"6639924, 0.00, -0.07, 25.19, 25.62
",
1617055073.3074446,,"6642860, 0.00, -0.05, 25.19, 25.62
",
1617055073.3104372,,"6645788, 0.02, -0.07, 25.21, 25.57
",
1617055073.313428,,"6648740, -0.02, -0.05, 25.21, 25.57
",
1617055073.3164206,,"6651716, -0.03, -0.07, 25.21, 25.57
",
1617055073.3194144,,"6654692, 0.00, -0.07, 25.15, 25.55
",
1617055073.3224046,,"6657624, 0.00, -0.05, 25.15, 25.55
",
1617055073.3254004,,"6660548, -0.03, -0.08, 25.15, 25.55
",
1617055073.3283875,,"6663524, -0.02, -0.07, 25.14, 25.50
",
1617055073.3313797,,"6666496, -0.02, -0.07, 25.14, 25.50
",
1617055073.333378,,"6669456, -0.02, -0.07, 25.14, 25.50
",
1617055073.3373637,,"6672428, -0.02, -0.05, 25.20, 25.48
",
1617055073.340359,,"6675392, 0.00, -0.07, 25.20, 25.48
",
1617055073.3429852,,"6678316, -0.02, -0.03, 25.20, 25.48
",
1617055073.3459845,,"6681288, -0.02, -0.07, 25.20, 25.73
",
1617055073.3489573,,"6684260, -0.02, -0.07, 25.20, 25.73
",
1617055073.351949,,"6687232, 0.00, -0.05, 25.20, 25.73
",
1617055073.3549507,,"6690160, -0.03, -0.05, 25.21, 25.46
",
1617055073.3579335,,"6693136, 0.00, -0.05, 25.21, 25.46
",
1617055073.359928,,"6696068, -0.02, -0.08, 25.21, 25.46
",
1617055073.3629203,,"6699040, 0.02, -0.03, 25.23, 25.52
",
1617055073.3659127,,"6701992, 0.02, -0.03, 25.23, 25.52
",
1617055073.368904,,"6704956, -0.03, -0.03, 25.23, 25.52
",
1617055073.3718963,,"6707928, -0.02, -0.03, 25.19, 25.56
",
1617055073.3748882,,"6710904, -0.02, -0.10, 25.19, 25.56
",
1617055073.3778806,,"6713884, 0.00, -0.07, 25.19, 25.56
",
1617055073.3808722,,"6716812, 0.00, -0.02, 25.20, 25.46
",
1617055073.3838646,,"6719736, -0.03, -0.02, 25.20, 25.46
",
1617055073.3868575,,"6722700, 0.00, 0.00, 25.20, 25.46
",
1617055073.3898485,,"6725584, -0.02, -0.07, 25.23, 25.52
",
1617055073.39284,,"6728560, 0.02, -0.05, 25.23, 25.52
",
1617055073.395832,,"6731516, 0.00, -0.03, 25.23, 25.52
",
1617055073.3988247,,"6734448, -0.02, -0.07, 25.21, 25.53
",
1617055073.4018164,,"6737420, -0.02, -0.05, 25.21, 25.53
",
1617055073.4048088,,"6740396, -0.02, -0.02, 25.21, 25.53
",
1617055073.4078007,,"6743372, 0.02, -0.08, 25.18, 25.59
",
1617055073.4107926,,"6746328, 0.00, -0.03, 25.18, 25.59
",
1617055073.4137988,,"6749256, -0.03, -0.07, 25.18, 25.59
",
1617055073.4167774,,"6752220, 0.02, -0.05, 25.19, 25.50
",
1617055073.418773,,"6755168, 0.00, -0.05, 25.19, 25.50
",
1617055073.4217646,,"6758088, 0.00, -0.07, 25.19, 25.50
",
1617055073.4247568,,"6761012, -0.03, -0.03, 25.22, 25.64
",
1617055073.427749,,"6763984, 0.00, -0.03, 25.22, 25.64
",
1617055073.430754,,"6766912, 0.00, -0.02, 25.22, 25.64
",
1617055073.4337647,,"6769848, 0.00, -0.02, 25.23, 25.57
",
1617055073.4367259,,"6772776, 0.00, -0.07, 25.23, 25.57
",
1617055073.4397163,,"6775696, 0.00, -0.05, 25.23, 25.57
",
1617055073.4427075,,"6778624, -0.02, -0.05, 25.15, 25.55
",
1617055073.4457,,"6781600, 0.00, -0.07, 25.15, 25.55
",
1617055073.4486923,,"6784528, 0.00, -0.02, 25.15, 25.55
",
1617055073.4516852,,"6787456, -0.02, -0.07, 25.19, 25.54
",
1617055073.454677,,"6790428, 0.00, -0.05, 25.19, 25.54
",
1617055073.457669,,"6793356, -0.02, -0.03, 25.19, 25.54
",
1617055073.4606612,,"6796328, -0.02, -0.07, 25.22, 25.52
",
1617055073.4636533,,"6799296, -0.02, -0.05, 25.22, 25.52
",
1617055073.466643,,"6802272, -0.02, -0.12, 25.22, 25.43
",
1617055073.4696562,,"6805256, 0.02, -0.05, 25.23, 25.43
",
1617055073.4726279,,"6808216, 0.02, -0.03, 25.23, 25.43
",
1617055073.47562,,"6811176, -0.02, -0.08, 25.23, 25.56
",
1617055073.4786122,,"6814148, -0.02, -0.07, 25.20, 25.56
",
1617055073.480607,,"6817120, -0.02, -0.03, 25.20, 25.56
",
1617055073.483599,,"6820092, -0.02, -0.05, 25.20, 25.51
",
1617055073.4865913,,"6823056, -0.02, -0.02, 25.17, 25.51
",
1617055073.4895828,,"6826032, 0.02, -0.02, 25.17, 25.51
",
1617055073.492575,,"6828984, 0.00, -0.05, 25.17, 25.82
",
1617055073.4955668,,"6831912, -0.02, -0.08, 25.21, 25.82
",
1617055073.498559,,"6834888, 0.00, -0.03, 25.21, 25.82
",
1617055073.5015512,,"6837820, -0.03, -0.05, 25.21, 25.61
",
1617055073.504543,,"6840796, 0.02, -0.07, 25.19, 25.61
",
1617055073.5075352,,"6843756, -0.03, -0.08, 25.19, 25.61
",
1617055073.5105274,,"6846732, -0.05, -0.03, 25.19, 25.50
",
1617055073.5135198,,"6849696, 0.00, -0.05, 25.14, 25.50
",
1617055073.516512,,"6852624, -0.02, -0.03, 25.14, 25.50
",
1617055073.519503,,"6855592, 0.00, -0.07, 25.14, 25.52
",
1617055073.5224955,,"6858520, -0.03, -0.07, 25.24, 25.52
",
1617055073.5254872,,"6861496, -0.02, -0.05, 25.24, 25.52
",
1617055073.5284798,,"6864468, 0.00, -0.03, 25.24, 25.74
",
1617055073.531471,,"6867396, 0.00, -0.05, 25.21, 25.74
",
1617055073.5344646,,"6870328, -0.03, -0.02, 25.21, 25.74
",
1617055073.5371184,,"6873292, -0.07, -0.05, 25.21, 25.58
",
1617055073.54011,,"6876268, -0.02, -0.08, 25.23, 25.58
",
1617055073.5431025,,"6879244, -0.02, -0.03, 25.23, 25.58
",
1617055073.5461254,,"6882208, -0.02, -0.07, 25.23, 25.55
",
1617055073.5491138,,"6885180, 0.00, -0.03, 25.18, 25.55
",
1617055073.5521045,,"6888108, 0.00, -0.03, 25.18, 25.55
",
1617055073.555097,,"6891036, -0.05, -0.02, 25.18, 25.56
",
1617055073.5580893,,"6894008, -0.03, -0.05, 25.19, 25.56
",
1617055073.5610824,,"6896984, -0.02, -0.02, 25.19, 25.56
",
1617055073.5640755,,"6899956, 0.02, -0.05, 25.19, 25.65
",
1617055073.5670388,,"6902912, -0.02, -0.03, 25.19, 25.65
",
1617055073.5690324,,"6905888, -0.02, -0.10, 25.19, 25.65
",
1617055073.5720437,,"6908860, 0.00, -0.08, 25.19, 25.64
",
1617055073.5750163,,"6911788, 0.00, -0.02, 25.17, 25.64
",
1617055073.578035,,"6914716, 0.02, -0.05, 25.17, 25.64
",
1617055073.580601,,"6917676, 0.00, -0.07, 25.17, 25.68
",
1617055073.580601,,"6920604, -0.02, -0.05, 25.18, 25.68
",
1617055073.580601,,"6923576, -0.02, -0.03, 25.18, 25.68
",
1617055073.590635,,"6926540, -0.03, -0.07, 25.18, 25.56
",
1617055073.590635,,"6929512, 0.00, -0.08, 25.16, 25.56
",
1617055073.590635,,"6932432, -0.02, -0.12, 25.16, 25.56
",
1617055073.590635,,"6935416, -0.02, -0.03, 25.16, 25.48
",
1617055073.6006052,,"6938392, -0.02, -0.05, 25.19, 25.48
",
1617055073.6006052,,"6941364, -0.02, -0.05, 25.19, 25.60
",
1617055073.6006052,,"6944336, 0.00, -0.05, 25.19, 25.60
",
1617055073.610631,,"6947260, 0.00, -0.07, 25.19, 25.60
",
1617055073.610631,,"6950188, 0.02, -0.03, 25.19, 25.57
",
1617055073.610631,,"6953156, 0.02, -0.05, 25.19, 25.57
",
1617055073.610631,,"6956116, 0.00, -0.02, 25.20, 25.57
",
1617055073.6206505,,"6959036, -0.02, -0.05, 25.20, 25.54
",
1617055073.6206505,,"6962008, -0.02, -0.07, 25.20, 25.54
",
1617055073.6206505,,"6964980, -0.05, -0.07, 25.21, 25.54
",
1617055073.6306314,,"6967956, 0.00, -0.05, 25.21, 25.67
",
1617055073.6306314,,"6970884, -0.02, -0.07, 25.21, 25.67
",
1617055073.6306314,,"6973860, 0.02, -0.03, 25.19, 25.67
",
1617055073.6406305,,"6976820, 0.00, -0.05, 25.19, 25.70
",
1617055073.6406305,,"6979752, -0.02, -0.02, 25.19, 25.70
",
1617055073.6406305,,"6982724, -0.05, -0.12, 25.18, 25.70
",
1617055073.6406305,,"6985700, -0.03, -0.07, 25.18, 25.51
",
1617055073.6506445,,"6988676, 0.00, -0.10, 25.18, 25.51
",
1617055073.6506445,,"6991612, 0.00, -0.07, 25.20, 25.51
",
1617055073.6506445,,"6994540, 0.02, -0.07, 25.20, 25.60
",
1617055073.660668,,"6997500, -0.03, -0.05, 25.20, 25.60
",
1617055073.6616795,,"7000472, -0.02, -0.05, 25.15, 25.60
",
1617055073.6616795,,"7003448, 0.00, -0.07, 25.15, 25.47
",
1617055073.6616795,,"7006384, 0.02, -0.02, 25.15, 25.47
",
1617055073.6716874,,"7009344, 0.00, -0.07, 25.21, 25.47
",
1617055073.6716874,,"7012264, 0.02, -0.05, 25.21, 25.66
",
1617055073.6716874,,"7015228, 0.02, -0.05, 25.21, 25.66
",
1617055073.6817133,,"7018188, -0.02, -0.05, 25.18, 25.66
",
1617055073.6817133,,"7021160, -0.02, -0.07, 25.18, 25.56
",
1617055073.6817133,,"7024136, -0.05, -0.07, 25.18, 25.56
",
1617055073.6817133,,"7027108, -0.02, -0.07, 25.19, 25.56
",
1617055073.691685,,"7030084, 0.00, -0.07, 25.19, 25.58
",
1617055073.691685,,"7033020, -0.03, -0.05, 25.19, 25.58
",
1617055073.691685,,"7035992, -0.02, -0.08, 25.17, 25.58
",
1617055073.701686,,"7038960, 0.00, -0.03, 25.17, 25.77
",
1617055073.701686,,"7041892, -0.02, -0.07, 25.17, 25.77
",
1617055073.701686,,"7044864, 0.02, -0.12, 25.19, 25.77
",
1617055073.701686,,"7047832, 0.00, -0.10, 25.19, 25.58
",
1617055073.7116835,,"7050764, 0.02, -0.03, 25.19, 25.58
",
1617055073.7116835,,"7053724, 0.00, -0.03, 25.22, 25.58
",
1617055073.7116835,,"7056652, 0.00, -0.07, 25.22, 25.50
",
1617055073.7217348,,"7059572, -0.02, -0.03, 25.22, 25.50
",
1617055073.7217348,,"7062536, 0.02, -0.05, 25.16, 25.50
",
1617055073.7217348,,"7065480, 0.00, -0.05, 25.16, 25.40
",
1617055073.7317128,,"7068408, -0.02, -0.08, 25.16, 25.40
",
1617055073.7317128,,"7071384, -0.03, -0.07, 25.15, 25.40
",
1617055073.7317128,,"7074356, -0.02, -0.07, 25.15, 25.62
",
1617055073.7317128,,"7077332, 0.02, -0.03, 25.15, 25.62
",
1617055073.7430077,,"7080292, -0.02, -0.03, 25.22, 25.62
",
1617055073.746208,,"7083264, 0.00, -0.03, 25.22, 25.53
",
1617055073.746208,,"7086196, -0.05, -0.03, 25.22, 25.53
",
1617055073.7507424,,"7089172, -0.03, -0.03, 25.20, 25.53
",
1617055073.7507424,,"7092140, -0.02, -0.10, 25.20, 25.50
",
1617055073.7507424,,"7095116, 0.00, -0.12, 25.20, 25.50
",
1617055073.760774,,"7098052, -0.03, -0.07, 25.17, 25.50
",
1617055073.760774,,"7101028, 0.00, -0.07, 25.17, 25.50
",
1617055073.760774,,"7103948, 0.02, -0.02, 25.17, 25.50
",
1617055073.760774,,"7106900, 0.00, -0.05, 25.20, 25.50
",
1617055073.7707555,,"7109812, 0.00, -0.07, 25.20, 25.60
",
1617055073.7707555,,"7112740, 0.00, -0.07, 25.20, 25.60
",
1617055073.7707555,,"7115656, 0.03, -0.02, 25.19, 25.60
",
1617055073.7807734,,"7118616, 0.00, -0.10, 25.19, 25.57
",
1617055073.7807734,,"7121552, -0.02, -0.02, 25.19, 25.57
",
1617055073.7807734,,"7124524, -0.07, -0.07, 25.17, 25.57
",
1617055073.7907784,,"7127500, 0.00, -0.07, 25.17, 25.76
",
1617055073.7907784,,"7130432, -0.02, -0.05, 25.17, 25.76
",
1617055073.7907784,,"7133404, -0.02, -0.02, 25.18, 25.76
",
1617055073.7907784,,"7136380, 0.00, -0.05, 25.18, 25.57
",
1617055073.8007796,,"7139300, -0.03, -0.05, 25.18, 25.57
",
1617055073.8007796,,"7142276, 0.00, -0.03, 25.22, 25.57
",
1617055073.8007796,,"7145204, -0.02, -0.05, 25.22, 25.61
",
1617055073.810748,,"7148184, 0.02, -0.07, 25.22, 25.61
",
1617055073.810748,,"7151144, -0.02, -0.07, 25.18, 25.61
",
1617055073.810748,,"7154120, 0.02, -0.05, 25.18, 25.63
",
1617055073.810748,,"7157084, 0.00, -0.03, 25.18, 25.63
",
1617055073.820749,,"7160012, -0.02, -0.03, 25.20, 25.63
",
1617055073.820749,,"7162988, 0.00, -0.05, 25.20, 25.63
",
1617055073.820749,,"7165908, -0.02, -0.03, 25.20, 25.63
",
1617055073.8307483,,"7168888, -0.03, -0.05, 25.23, 25.63
",
1617055073.8307483,,"7171860, -0.03, -0.05, 25.23, 25.54
",
1617055073.8307483,,"7174836, 0.00, -0.03, 25.23, 25.54
",
1617055073.840749,,"7177764, -0.03, -0.08, 25.21, 25.54
",
1617055073.840749,,"7180740, 0.00, -0.07, 25.21, 25.48
",
1617055073.840749,,"7183668, 0.00, -0.05, 25.21, 25.48
",
1617055073.840749,,"7186604, 0.02, -0.05, 25.14, 25.48
",
1617055073.85075,,"7189564, -0.02, -0.05, 25.14, 25.53
",
1617055073.85075,,"7192532, 0.00, -0.03, 25.14, 25.53
",
1617055073.85075,,"7195464, -0.02, -0.03, 25.23, 25.53
",
1617055073.8607497,,"7198440, 0.02, -0.05, 25.23, 25.50
",
1617055073.8607497,,"7201392, 0.00, -0.02, 25.23, 25.50
",
1617055073.8607497,,"7204312, -0.02, -0.08, 25.22, 25.50
",
1617055073.8607497,,"7207280, -0.03, -0.10, 25.22, 25.53
",
1617055073.8707504,,"7210260, 0.02, -0.03, 25.22, 25.53
",
1617055073.8707504,,"7213224, 0.00, -0.03, 25.18, 25.53
",
1617055073.8707504,,"7216152, -0.02, -0.05, 25.18, 25.64
",
1617055073.8807487,,"7219116, 0.00, -0.03, 25.18, 25.64
",
1617055073.8807487,,"7222048, -0.02, -0.07, 25.21, 25.64
",
1617055073.8807487,,"7225020, 0.02, -0.07, 25.21, 25.64
",
1617055073.890749,,"7227980, -0.07, -0.07, 25.21, 25.64
",
1617055073.890749,,"7230956, -0.02, -0.05, 25.19, 25.64
",
1617055073.890749,,"7233932, 0.00, -0.05, 25.19, 25.48
",
1617055073.890749,,"7236856, 0.02, -0.12, 25.19, 25.48
",
1617055073.90075,,"7239824, -0.02, -0.08, 25.19, 25.48
",
1617055073.90075,,"7242796, -0.03, -0.08, 25.19, 25.60
",
1617055073.90075,,"7245760, -0.02, -0.03, 25.19, 25.60
",
1617055073.910748,,"7248732, -0.02, -0.05, 25.20, 25.60
",
1617055073.910748,,"7251704, -0.05, -0.08, 25.20, 25.44
",
1617055073.910748,,"7254680, -0.03, -0.05, 25.20, 25.44
",
1617055073.910748,,"7257652, -0.02, -0.07, 25.20, 25.44
",
1617055073.9207487,,"7260624, 0.00, -0.03, 25.20, 25.50
",
1617055073.9207487,,"7263552, 0.03, -0.05, 25.20, 25.50
",
1617055073.9207487,,"7266508, -0.02, -0.05, 25.17, 25.50
",
1617055073.9307477,,"7269480, 0.00, -0.05, 25.17, 25.61
",
1617055073.9307477,,"7272404, -0.02, -0.07, 25.17, 25.61
",
1617055073.9307477,,"7275380, -0.02, -0.07, 25.19, 25.61
",
1617055073.9407477,,"7278356, -0.02, -0.07, 25.19, 25.58
",
1617055073.9407477,,"7281328, 0.00, -0.03, 25.19, 25.58
",
1617055073.9407477,,"7284256, -0.02, -0.05, 25.19, 25.58
",
1617055073.9407477,,"7287228, -0.02, -0.07, 25.19, 25.52
",
1617055073.9507482,,"7290204, 0.00, -0.05, 25.19, 25.52
",
1617055073.9507482,,"7293132, -0.03, -0.07, 25.20, 25.52
",
1617055073.9507482,,"7296108, 0.00, -0.07, 25.20, 25.63
",
1617055073.9607482,,"7299028, 0.02, -0.03, 25.20, 25.63
",
1617055073.9607482,,"7301984, -0.03, -0.05, 25.17, 25.63
",
1617055073.9607482,,"7304960, -0.03, -0.07, 25.17, 25.54
",
1617055073.9707646,,"7307936, -0.03, -0.03, 25.17, 25.54
",
1617055073.9707646,,"7310912, 0.02, 0.00, 25.17, 25.54
",
1617055073.9707646,,"7313836, 0.00, -0.05, 25.17, 25.47
",
1617055073.9707646,,"7316768, 0.02, -0.03, 25.17, 25.47
",
1617055073.980751,,"7319732, 0.02, -0.07, 25.20, 25.47
",
1617055073.980751,,"7322692, -0.02, -0.07, 25.20, 25.64
",
1617055073.980751,,"7325656, -0.02, -0.07, 25.20, 25.64
",
1617055073.9907484,,"7328632, -0.02, -0.05, 25.23, 25.64
",
1617055073.9907484,,"7331604, -0.02, -0.10, 25.23, 25.55
",
1617055073.9907484,,"7334588, -0.02, -0.07, 25.23, 25.55
",
1617055073.9907484,,"7337560, 0.00, -0.08, 25.23, 25.55
",
1617055074.000758,,"7340492, -0.02, -0.05, 25.23, 25.52
",
