Time,Flow1,Flow2
1615261216.8743126,"0.05
",
1615261216.9331582,,"-0.05
"
1615261216.877305,"-0.02
",
1615261216.93615,,"0.03
"
1615261216.8802974,"0.02
",
1615261216.9391422,,"0.00
"
1615261216.883289,"-0.07
",
1615261216.9421344,,"0.00
"
1615261216.886281,"0.00
",
1615261216.945127,,"-0.07
"
1615261216.8892732,"0.00
",
1615261216.9481182,,"0.00
"
1615261216.8922653,"-0.03
",
1615261216.9511104,,"-0.03
"
1615261216.895258,"0.00
",
1615261216.9541028,,"-0.05
"
1615261216.89825,"0.00
",
1615261216.9570947,,"-0.02
"
1615261216.901242,"-0.03
",
1615261216.9600873,,"-0.02
"
1615261216.9042337,"-0.02
",
1615261216.963081,,"-0.07
"
1615261216.9072258,"0.00
",
1615261216.9660716,,"-0.07
"
1615261216.9102185,"0.00
",
1615261216.9690635,,"-0.02
"
1615261216.9132106,"0.00
",
1615261216.972056,,"-0.02
"
1615261216.916203,"-0.03
",
1615261216.9750483,,"-0.05
"
1615261216.9191945,"0.02
",
1615261216.9780402,,"-0.03
"
1615261216.9810321,,"-0.07
"
1615261216.922187,"-0.02
",
1615261216.9840248,,"-0.02
"
1615261216.9251785,"-0.03
",
1615261216.9870162,,"-0.05
"
1615261216.9281707,"-0.03
",
1615261216.9900095,,"-0.05
"
1615261216.9311635,"0.02
",
1615261216.9930012,,"0.00
"
1615261216.9341557,"0.07
",
1615261216.9959931,,"0.00
"
1615261216.9371474,"-0.02
",
1615261216.9989855,,"-0.02
"
1615261216.9401398,"0.00
",
1615261217.0019772,,"-0.02
"
1615261216.9431329,"0.05
",
1615261217.00497,,"-0.02
"
1615261216.9461243,"0.05
",
1615261216.9491167,"-0.05
",
1615261216.9521086,"-0.03
",
1615261217.0079613,,"-0.05
"
1615261216.9551003,"0.03
",
1615261217.0109534,,"-0.05
"
1615261216.9580925,"-0.05
",
1615261217.013946,,"-0.07
"
1615261216.9610844,"-0.02
",
1615261217.0169382,,"-0.03
"
1615261216.9640775,"0.07
",
1615261217.0199301,,"0.05
"
1615261216.9670687,"-0.07
",
1615261217.022922,,"0.00
"
1615261216.9700625,"-0.02
",
1615261217.0259154,,"-0.02
"
1615261216.973053,"0.00
",
1615261217.0289068,,"-0.08
"
1615261216.9760454,"0.02
",
1615261217.0318995,,"-0.02
"
1615261216.9790378,"0.00
",
1615261217.0348923,,"-0.02
"
1615261216.982029,"-0.02
",
1615261217.0378828,,"-0.02
"
1615261216.9850223,"-0.03
",
1615261216.988014,"-0.10
",
1615261217.0408752,,"-0.08
"
1615261216.9910057,"-0.08
",
1615261217.0438683,,"-0.03
"
1615261216.9939978,"0.00
",
1615261217.0468597,,"-0.07
"
1615261216.996991,"0.03
",
1615261217.049852,,"0.00
"
1615261216.999982,"-0.03
",
1615261217.0528438,,"-0.08
"
1615261217.002975,"-0.02
",
1615261217.0558364,,"0.00
"
1615261217.0588284,,"-0.02
"
1615261217.0618203,,"-0.03
"
1615261217.064812,,"0.02
"
1615261217.0059671,"0.02
",
1615261217.0678043,,"-0.02
"
1615261217.008959,"0.03
",
1615261217.0707967,,"-0.02
"
1615261217.0129488,"-0.03
",
1615261217.0737886,,"0.00
"
1615261217.0767808,,"-0.02
"
1615261217.0797727,,"-0.05
"
1615261217.082765,,"-0.03
"
1615261217.0149431,"0.00
",
1615261217.0857573,,"-0.02
"
1615261217.0189323,"-0.02
",
1615261217.0887506,,"-0.05
"
1615261217.0219252,"-0.05
",
1615261217.0917413,,"-0.02
"
1615261217.0249164,"0.02
",
1615261217.0947342,,"-0.05
"
1615261217.0977256,,"-0.03
"
1615261217.100718,,"-0.05
"
1615261217.10371,,"-0.07
"
1615261217.106702,,"-0.08
"
1615261217.1096957,,"-0.02
"
1615261217.1126862,,"-0.05
"
1615261217.1156778,,"-0.03
"
1615261217.11867,,"-0.03
"
1615261217.1216645,,"0.00
"
1615261217.0279093,"0.00
",
1615261217.1246545,,"-0.03
"
1615261217.0309007,"-0.03
",
1615261217.127647,,"-0.07
"
1615261217.033893,"0.03
",
1615261217.1306393,,"-0.08
"
1615261217.0368857,"-0.08
",
1615261217.133631,,"0.02
"
1615261217.0398774,"-0.07
",
1615261217.1366248,,"0.03
"
1615261217.0428705,"-0.02
",
1615261217.139615,,"-0.07
"
1615261217.0458615,"-0.07
",
1615261217.1426086,,"-0.03
"
1615261217.0488546,"0.03
",
1615261217.1465971,,"-0.03
"
1615261217.051846,"0.00
",
1615261217.1495888,,"-0.03
"
1615261217.0548382,"-0.03
",
1615261217.1515837,,"0.02
"
1615261217.0578303,"-0.02
",
1615261217.1545758,,"0.00
"
1615261217.0608222,"0.00
",
1615261217.1575692,,"-0.08
"
1615261217.063815,"-0.02
",
1615261217.1605601,,"-0.02
"
1615261217.0668066,"-0.07
",
1615261217.16455,,"-0.07
"
1615261217.069799,"-0.02
",
1615261217.166545,,"-0.05
"
1615261217.0727925,"-0.03
",
1615261217.169537,,"-0.05
"
1615261217.075783,"-0.02
",
1615261217.1725287,,"-0.03
"
1615261217.0787747,"-0.03
",
1615261217.1755211,,"-0.02
"
1615261217.0817668,"-0.07
",
1615261217.1785135,,"0.00
"
1615261217.0847597,"-0.08
",
1615261217.1825032,,"-0.02
"
1615261217.087752,"-0.02
",
1615261217.1854954,,"-0.02
"
1615261217.090744,"-0.03
",
1615261217.1884875,,"0.02
"
1615261217.093736,"0.02
",
1615261217.1914787,,"-0.05
"
1615261217.0967283,"-0.10
",
1615261217.1944711,,"0.00
"
1615261217.0997202,"-0.02
",
1615261217.197463,,"-0.03
"
1615261217.1027126,"0.02
",
1615261217.2004557,,"0.00
"
1615261217.105705,"0.02
",
1615261217.2034473,,"-0.05
"
1615261217.108697,"-0.02
",
1615261217.2064395,,"-0.05
"
1615261217.1116886,"0.02
",
1615261217.2094321,,"0.02
"
1615261217.1146815,"-0.02
",
1615261217.212425,,"0.00
"
1615261217.1176739,"-0.07
",
1615261217.2154155,,"-0.08
"
1615261217.120665,"-0.03
",
1615261217.2184093,,"-0.03
"
1615261217.123657,"-0.03
",
1615261217.1266494,"-0.10
",
1615261217.1296415,"0.02
",
1615261217.1326337,"-0.05
",
1615261217.1356266,"-0.02
",
1615261217.1386175,"-0.03
",
1615261217.1416113,"-0.05
",
1615261217.145601,"-0.05
",
1615261217.1485915,"-0.03
",
1615261217.2214005,,"-0.07
"
1615261217.1515837,"0.00
",
1615261217.2243927,,"-0.02
"
1615261217.1545758,"-0.02
",
1615261217.2273846,,"-0.10
"
1615261217.1575692,"-0.08
",
1615261217.2303772,,"-0.05
"
1615261217.1605601,"-0.03
",
1615261217.2333686,,"-0.05
"
1615261217.1635523,"-0.03
",
1615261217.2363615,,"-0.05
"
1615261217.166545,"0.02
",
1615261217.169537,"-0.03
",
1615261217.1725287,"-0.08
",
1615261217.1755211,"0.02
",
1615261217.2393532,,"0.00
"
1615261217.1785135,"-0.03
",
1615261217.2423465,,"-0.02
"
1615261217.181505,"0.00
",
1615261217.2453372,,"-0.08
"
1615261217.1844976,"0.02
",
1615261217.2483296,,"-0.05
"
1615261217.1874897,"-0.03
",
1615261217.251322,,"-0.02
"
1615261217.1904814,"0.00
",
1615261217.2543135,,"-0.05
"
1615261217.1934736,"0.00
",
1615261217.2573056,,"-0.05
"
1615261217.1964657,"-0.03
",
1615261217.2602992,,"0.02
"
1615261217.1994581,"-0.02
",
1615261217.2632904,,"-0.03
"
1615261217.2028203,"-0.05
",
1615261217.2662826,,"-0.07
"
1615261217.2054422,"-0.03
",
1615261217.269275,,"0.02
"
1615261217.208434,"-0.07
",
1615261217.2722664,,"-0.03
"
1615261217.2114263,"-0.05
",
1615261217.2752588,,"-0.05
"
1615261217.278251,,"-0.07
"
1615261217.2812433,,"0.00
"
1615261217.2842355,,"0.00
"
1615261217.2144184,"0.00
",
1615261217.2872283,,"-0.08
"
1615261217.2902203,,"-0.05
"
1615261217.217411,"0.00
",
1615261217.293212,,"-0.05
"
1615261217.2962053,,"-0.03
"
1615261217.2991958,,"0.02
"
1615261217.3021898,,"0.00
"
1615261217.3051813,,"-0.05
"
1615261217.3081727,,"-0.10
"
1615261217.311164,,"-0.07
"
1615261217.2204037,"-0.03
",
1615261217.3141568,,"-0.05
"
1615261217.2233949,"-0.03
",
1615261217.3171515,,"0.00
"
1615261217.226387,"-0.02
",
1615261217.3201408,,"0.00
"
1615261217.2293806,"0.00
",
1615261217.3231332,,"-0.07
"
1615261217.232371,"0.00
",
1615261217.326125,,"-0.03
"
1615261217.2363615,"-0.03
",
1615261217.3291183,,"-0.07
"
1615261217.2383559,"-0.07
",
1615261217.3321092,,"0.02
"
1615261217.2413492,"0.00
",
1615261217.3351014,,"-0.02
"
1615261217.2443402,"-0.02
",
1615261217.3380938,,"0.00
"
1615261217.2473326,"-0.02
",
1615261217.3410854,,"-0.12
"
1615261217.2503245,"-0.05
",
1615261217.3440776,,"-0.05
"
1615261217.2533169,"-0.03
",
1615261217.3470702,,"-0.03
"
1615261217.2563083,"-0.05
",
1615261217.3500621,,"-0.03
"
1615261217.2593024,"-0.05
",
1615261217.353054,,"-0.03
"
1615261217.2622933,"-0.03
",
1615261217.356047,,"0.02
"
1615261217.2652848,"-0.03
",
1615261217.3590388,,"-0.05
"
1615261217.2682784,"0.00
",
1615261217.3620317,,"0.00
"
1615261217.2712698,"0.00
",
1615261217.3650222,,"-0.10
"
1615261217.2742612,"0.00
",
1615261217.3680148,,"-0.05
"
1615261217.2772532,"0.00
",
1615261217.3710072,,"-0.02
"
1615261217.280246,"-0.03
",
1615261217.373999,,"0.02
"
1615261217.2832382,"0.00
",
1615261217.2862313,"-0.02
",
1615261217.3769915,,"-0.03
"
1615261217.2892215,"0.00
",
1615261217.2922137,"-0.02
",
1615261217.3799853,,"-0.03
"
1615261217.295207,"0.00
",
1615261217.2981982,"-0.02
",
1615261217.3829753,,"-0.05
"
1615261217.3011928,"-0.02
",
1615261217.385968,,"-0.08
"
1615261217.3041823,"0.00
",
1615261217.38896,,"-0.02
"
1615261217.3071752,"-0.05
",
1615261217.3919523,,"-0.03
"
1615261217.3101678,"-0.08
",
1615261217.313159,"-0.02
",
1615261217.3161514,"-0.02
",
1615261217.3191435,"0.00
",
1615261217.3949444,,"-0.07
"
1615261217.3221354,"-0.02
",
1615261217.3251278,"-0.02
",
1615261217.328123,"-0.02
",
1615261217.3979368,,"-0.03
"
1615261217.3321092,"-0.03
",
1615261217.4009297,,"0.00
"
1615261217.3351014,"-0.03
",
1615261217.4039204,,"-0.05
"
1615261217.3380938,"-0.07
",
1615261217.4069133,,"-0.07
"
1615261217.3410854,"-0.08
",
1615261217.4099057,,"-0.05
"
1615261217.3440776,"-0.02
",
1615261217.412897,,"-0.08
"
1615261217.3470702,"-0.05
",
1615261217.4158895,,"-0.02
"
1615261217.3500621,"0.03
",
1615261217.4188812,,"-0.03
"
1615261217.353054,"-0.02
",
1615261217.4218736,,"-0.03
"
1615261217.356047,"-0.05
",
1615261217.4248662,,"-0.08
"
1615261217.3590388,"-0.10
",
1615261217.4278574,,"-0.02
"
1615261217.3620317,"-0.02
",
1615261217.43085,,"-0.02
"
1615261217.3650222,"-0.05
",
1615261217.4338427,,"0.02
"
1615261217.436835,,"-0.07
"
1615261217.3680148,"0.00
",
1615261217.4398267,,"-0.03
"
1615261217.3710072,"0.05
",
1615261217.4428184,,"-0.07
"
1615261217.4458113,,"-0.02
"
1615261217.373999,"-0.02
",
1615261217.4488027,,"-0.12
"
1615261217.3769915,"0.03
",
1615261217.4517953,,"0.02
"
1615261217.3799853,"-0.03
",
1615261217.4547875,,"-0.02
"
1615261217.4577792,,"-0.07
"
1615261217.3829753,"0.00
",
1615261217.4607718,,"0.03
"
1615261217.385968,"-0.03
",
1615261217.4637642,,"-0.03
"
1615261217.466757,,"-0.05
"
1615261217.470745,,"-0.05
"
1615261217.4737377,,"-0.07
"
1615261217.38896,"-0.03
",
1615261217.4767294,,"-0.02
"
1615261217.4797215,,"-0.05
"
1615261217.4827137,,"-0.08
"
1615261217.4857073,,"-0.07
"
1615261217.3919523,"-0.05
",
1615261217.4886978,,"0.00
"
1615261217.3949444,"0.00
",
1615261217.4916897,,"-0.08
"
1615261217.3979368,"-0.02
",
1615261217.494682,,"-0.02
"
1615261217.4009297,"-0.03
",
1615261217.497674,,"-0.02
"
1615261217.4039204,"0.00
",
1615261217.5006666,,"-0.03
"
1615261217.4069133,"-0.02
",
1615261217.5036583,,"-0.05
"
1615261217.4099057,"-0.02
",
1615261217.5066504,,"-0.07
"
1615261217.412897,"-0.02
",
1615261217.509643,,"0.00
"
1615261217.4158895,"-0.03
",
1615261217.512636,,"-0.03
"
1615261217.4188812,"0.02
",
1615261217.5156271,,"-0.07
"
1615261217.4218736,"-0.03
",
1615261217.5186188,,"-0.07
"
1615261217.4248662,"0.00
",
1615261217.521611,,"-0.03
"
1615261217.4278574,"-0.05
",
1615261217.524603,,"-0.03
"
1615261217.43085,"0.00
",
1615261217.527597,,"0.00
"
1615261217.4338427,"0.00
",
1615261217.5305884,,"-0.03
"
1615261217.436835,"0.03
",
1615261217.5335813,,"-0.07
"
1615261217.4398267,"0.00
",
1615261217.5365727,,"0.00
"
1615261217.4428184,"0.07
",
1615261217.5395644,,"-0.03
"
1615261217.4458113,"-0.03
",
1615261217.5425565,,"-0.07
"
1615261217.4488027,"-0.03
",
1615261217.5455482,,"-0.03
"
1615261217.4517953,"-0.07
",
1615261217.54854,,"0.02
"
1615261217.4547875,"0.00
",
1615261217.551533,,"0.03
"
1615261217.4577792,"-0.02
",
1615261217.5545247,,"-0.02
"
1615261217.4607718,"-0.03
",
1615261217.4637642,"0.00
",
1615261217.5575178,,"-0.02
"
1615261217.466757,"0.00
",
1615261217.4697478,"-0.03
",
1615261217.560509,,"-0.05
"
1615261217.4727402,"-0.02
",
1615261217.4757326,"0.02
",
1615261217.5635014,,"-0.03
"
1615261217.4787254,"0.00
",
1615261217.4817176,"0.03
",
1615261217.4857073,"-0.08
",
1615261217.5664933,,"-0.08
"
1615261217.4877002,"0.00
",
1615261217.490693,"0.02
",
1615261217.494682,"-0.02
",
1615261217.5694854,,"-0.02
"
1615261217.497674,"-0.07
",
1615261217.5724773,,"0.00
"
1615261217.5006666,"-0.03
",
1615261217.5754697,,"-0.03
"
1615261217.5036583,"0.00
",
1615261217.5784614,,"0.02
"
1615261217.5066504,"-0.05
",
1615261217.5814548,,"-0.05
"
1615261217.509643,"0.00
",
1615261217.5844462,,"-0.02
"
1615261217.512636,"-0.05
",
1615261217.587438,,"-0.07
"
1615261217.5156271,"0.00
",
1615261217.5904305,,"-0.07
"
1615261217.5186188,"0.03
",
1615261217.5934222,,"-0.05
"
1615261217.521611,"-0.05
",
1615261217.5964146,,"-0.05
"
1615261217.524603,"0.02
",
1615261217.5994065,,"-0.07
"
1615261217.527597,"-0.02
",
1615261217.6023989,,"-0.10
"
1615261217.5305884,"-0.07
",
1615261217.6053915,,"-0.07
"
1615261217.5335813,"0.02
",
1615261217.6083832,,"-0.02
"
1615261217.5365727,"-0.02
",
1615261217.6113758,,"-0.05
"
1615261217.5395644,"0.00
",
1615261217.6143672,,"-0.05
"
1615261217.5425565,"-0.03
",
1615261217.6173596,,"-0.12
"
1615261217.5455482,"-0.07
",
1615261217.620352,,"-0.07
"
1615261217.54854,"-0.07
",
1615261217.6233435,,"0.00
"
1615261217.551533,"0.03
",
1615261217.6263354,,"0.00
"
1615261217.6293285,,"0.02
"
1615261217.5545247,"-0.07
",
1615261217.6323202,,"-0.02
"
1615261217.6353123,,"-0.03
"
1615261217.5575178,"-0.03
",
1615261217.6383042,,"0.02
"
1615261217.560509,"-0.03
",
1615261217.6412966,,"-0.03
"
1615261217.5635014,"0.02
",
1615261217.6442888,,"-0.10
"
1615261217.647281,,"-0.02
"
1615261217.5664933,"-0.03
",
1615261217.650273,,"0.03
"
1615261217.5694854,"-0.05
",
1615261217.653265,,"-0.05
"
1615261217.6562588,,"-0.02
"
1615261217.6592503,,"-0.02
"
1615261217.6622427,,"-0.03
"
1615261217.5724773,"-0.02
",
1615261217.6652334,,"-0.03
"
1615261217.668226,,"-0.10
"
1615261217.5754697,"0.00
",
1615261217.6712182,,"-0.05
"
1615261217.6742098,,"0.03
"
1615261217.5784614,"-0.03
",
1615261217.677202,,"-0.02
"
1615261217.5814548,"0.02
",
1615261217.6801949,,"-0.05
"
1615261217.5844462,"0.03
",
1615261217.683187,,"-0.02
"
1615261217.587438,"0.03
",
1615261217.6861782,,"-0.02
"
1615261217.5904305,"-0.02
",
1615261217.6891706,,"-0.03
"
1615261217.5934222,"-0.03
",
1615261217.692163,,"-0.07
"
1615261217.5964146,"0.03
",
1615261217.6951551,,"-0.05
"
1615261217.5994065,"0.00
",
1615261217.698148,,"-0.10
"
1615261217.6023989,"-0.03
",
1615261217.7011397,,"-0.10
"
1615261217.6053915,"0.00
",
1615261217.7041316,,"-0.03
"
1615261217.6083832,"0.02
",
1615261217.7071242,,"-0.02
"
1615261217.6113758,"0.00
",
1615261217.7101166,,"-0.03
"
1615261217.6143672,"0.02
",
1615261217.7131088,,"0.00
"
1615261217.6173596,"-0.03
",
1615261217.7161007,,"-0.05
"
1615261217.620352,"0.00
",
1615261217.7190921,,"-0.02
"
1615261217.6233435,"-0.02
",
1615261217.722084,,"0.00
"
1615261217.6263354,"-0.03
",
1615261217.7250774,,"-0.03
"
1615261217.6293285,"-0.05
",
1615261217.7280684,,"-0.07
"
1615261217.6323202,"-0.07
",
1615261217.7310605,,"-0.03
"
1615261217.6353123,"0.02
",
1615261217.7340527,,"0.00
"
1615261217.6383042,"-0.02
",
1615261217.7370453,,"-0.07
"
1615261217.6412966,"-0.02
",
1615261217.7410343,,"-0.05
"
1615261217.6452858,"-0.05
",
1615261217.7440274,,"-0.05
"
1615261217.6482785,"-0.05
",
1615261217.7470186,,"-0.02
"
1615261217.6512704,"-0.03
",
1615261217.750011,,"-0.03
"
1615261217.6542625,"-0.03
",
1615261217.7530034,,"-0.02
"
1615261217.6572545,"-0.08
",
1615261217.6602473,"-0.03
",
1615261217.7559953,,"-0.10
"
1615261217.6632388,"-0.07
",
1615261217.6662307,"-0.10
",
1615261217.6692233,"0.03
",
1615261217.6722152,"-0.03
",
1615261217.7589886,,"-0.05
"
1615261217.6752076,"-0.07
",
1615261217.7619805,,"-0.02
"
1615261217.6782012,"0.02
",
1615261217.6811922,"-0.02
",
1615261217.7649717,,"-0.03
"
1615261217.6841843,"-0.05
",
1615261217.6871758,"-0.03
",
1615261217.6901686,"0.05
",
1615261217.767964,,"-0.02
"
1615261217.6931617,"0.00
",
1615261217.7709556,,"0.00
"
1615261217.696153,"-0.02
",
1615261217.699145,"-0.05
",
1615261217.7021372,"-0.07
",
1615261217.7051291,"0.02
",
1615261217.708121,"0.02
",
1615261217.7111135,"-0.07
",
1615261217.7141068,"0.02
",
1615261217.7170975,"0.03
",
1615261217.7200894,"-0.03
",
1615261217.723081,"0.00
",
1615261217.7260747,"-0.03
",
1615261217.729066,"-0.02
",
1615261217.732058,"0.03
",
1615261217.7350504,"-0.05
",
1615261217.7380426,"0.03
",
1615261217.7410343,"-0.03
",
1615261217.7440274,"0.03
",
1615261217.7470186,"0.00
",
1615261217.750011,"-0.02
",
1615261217.7530034,"0.03
",
1615261217.7559953,"-0.03
",
1615261217.7589886,"-0.05
",
1615261217.7619805,"-0.03
",
1615261217.7739487,,"-0.05
"
1615261217.7769403,,"-0.03
"
1615261217.7649717,"-0.02
",
1615261217.7689607,"-0.02
",
1615261217.779932,,"-0.02
"
1615261217.7829247,,"-0.02
"
1615261217.7719529,"-0.05
",
1615261217.7859166,,"-0.08
"
1615261217.7749455,"-0.05
",
1615261217.788909,,"-0.02
"
1615261217.777938,"-0.10
",
1615261217.7919009,,"-0.03
"
1615261217.7809293,"0.00
",
1615261217.7948933,,"-0.08
"
1615261217.7978852,,"-0.03
"
1615261217.8008776,,"-0.12
"
1615261217.8038697,,"-0.08
"
1615261217.8068619,,"-0.08
"
1615261217.7839217,"0.02
",
1615261217.8098536,,"-0.03
"
1615261217.786914,"-0.05
",
1615261217.7899065,"-0.02
",
1615261217.7928984,"-0.03
",
1615261217.7958903,"-0.03
",
1615261217.798883,"0.03
",
1615261217.8018749,"0.02
",
1615261217.804867,"-0.02
",
1615261217.8078585,"0.00
",
1615261217.810851,"0.02
",
1615261217.8138428,"0.00
",
1615261217.8168352,"-0.05
",
1615261217.8198276,"-0.05
",
1615261217.8228219,"-0.02
",
1615261217.8258123,"0.05
",
1615261217.8288052,"0.02
",
1615261217.8317964,"-0.03
",
1615261217.8347893,"0.02
",
1615261217.8377805,"0.00
",
1615261217.8407729,"-0.02
",
1615261217.8437648,"-0.08
",
1615261217.8467577,"-0.02
",
1615261217.849749,"-0.03
",
1615261217.852741,"0.00
",
1615261217.8557332,"-0.05
",
1615261217.8587255,"0.02
",
1615261217.8617175,"0.03
",
1615261217.8647099,"0.03
",
1615261217.8677025,"0.00
",
1615261217.870694,"-0.02
",
1615261217.8736863,"0.03
",
1615261217.8766782,"0.00
",
1615261217.8796706,"-0.08
",
1615261217.8826637,"-0.03
",
1615261217.8856544,"-0.03
",
1615261217.8886468,"0.03
",
1615261217.8916392,"0.08
",
1615261217.8956277,"-0.03
",
1615261217.897623,"0.00
",
1615261217.901613,"-0.03
",
