Time,Tag,Flow,EIT
1617054594.9537926,,"11415660, 0.00, -0.03, 25.10, 25.31
",
1617054594.9537926,,"11418644, 0.00, -0.03, 25.10, 25.25
",
1617054594.9637942,,"11421612, -0.02, -0.02, 25.10, 25.25
",
1617054594.9637942,,"11424632, 0.02, -0.03, 25.08, 25.25
",
1617054594.9637942,,"11427636, 0.02, -0.05, 25.08, 25.45
",
1617054594.9637942,,"11430640, 0.02, -0.03, 25.08, 25.45
",
1617054594.9737933,,"11433644, -0.02, -0.02, 25.09, 25.45
",
1617054594.9737933,,"11436656, 0.02, 0.00, 25.09, 25.29
",
1617054594.9737933,,"11439628, 0.00, -0.03, 25.09, 25.29
",
1617054594.9837928,,"11442600, -0.02, -0.05, 25.05, 25.29
",
1617054594.9837928,,"11445620, -0.02, -0.08, 25.05, 25.34
",
1617054594.9837928,,"11448636, 0.00, -0.03, 25.05, 25.34
",
1617054594.9837928,,"11451612, -0.02, 0.00, 25.07, 25.22
",
1617054594.9937928,,"11454596, 0.02, 0.00, 25.07, 25.22
",
1617054594.9937928,,"11457568, 0.02, -0.05, 25.07, 25.22
",
1617054594.9937928,,"11460568, 0.00, -0.07, 25.08, 25.36
",
1617054595.003794,,"11463540, 0.02, -0.03, 25.08, 25.36
",
1617054595.003794,,"11466548, 0.03, -0.07, 25.08, 25.36
",
1617054595.003794,,"11469552, 0.02, -0.03, 25.10, 25.30
",
1617054595.013792,,"11472564, 0.00, -0.02, 25.10, 25.30
",
1617054595.013792,,"11475540, 0.00, -0.02, 25.10, 25.30
",
1617054595.013792,,"11478520, 0.02, -0.03, 25.14, 25.30
",
1617054595.013792,,"11481532, 0.00, 0.00, 25.14, 25.30
",
1617054595.0251303,,"11484476, -0.03, -0.02, 25.14, 25.30
",
1617054595.0251303,,"11487500, -0.02, 0.00, 25.10, 25.18
",
1617054595.0251303,,"11490492, -0.02, 0.00, 25.10, 25.18
",
1617054595.0351315,,"11493480, 0.00, -0.02, 25.10, 25.18
",
1617054595.0351315,,"11496460, -0.02, -0.02, 25.14, 25.25
",
1617054595.0351315,,"11499472, 0.00, -0.03, 25.14, 25.25
",
1617054595.0351315,,"11502456, 0.03, 0.00, 25.14, 25.25
",
1617054595.0451317,,"11505432, -0.02, -0.02, 25.12, 25.25
",
1617054595.0451317,,"11508456, -0.03, -0.03, 25.12, 25.25
",
1617054595.0451317,,"11511484, -0.03, -0.08, 25.12, 25.25
",
1617054595.0551326,,"11514508, -0.02, -0.05, 25.10, 25.24
",
1617054595.0551326,,"11517532, -0.02, -0.05, 25.10, 25.24
",
1617054595.0551326,,"11520556, -0.03, -0.03, 25.10, 25.24
",
1617054595.0651321,,"11523580, 0.00, 0.00, 25.08, 25.27
",
1617054595.0651321,,"11526516, -0.03, -0.05, 25.08, 25.27
",
1617054595.0651321,,"11529532, 0.00, -0.02, 25.08, 25.27
",
1617054595.0651321,,"11532504, -0.02, -0.07, 25.10, 25.38
",
1617054595.0751321,,"11535528, -0.02, -0.03, 25.10, 25.38
",
1617054595.0751321,,"11538552, 0.02, -0.07, 25.10, 25.38
",
1617054595.0751321,,"11541560, -0.03, -0.02, 25.10, 25.29
",
1617054595.0851324,,"11544572, 0.02, -0.07, 25.10, 25.29
",
1617054595.0851324,,"11547584, 0.00, -0.02, 25.10, 25.29
",
1617054595.0851324,,"11550564, -0.02, -0.05, 25.05, 25.25
",
1617054595.095133,,"11553580, -0.02, -0.05, 25.05, 25.25
",
1617054595.095133,,"11556596, 0.00, -0.02, 25.05, 25.25
",
1617054595.095133,,"11559568, 0.00, -0.03, 25.08, 25.46
",
1617054595.095133,,"11562540, 0.02, -0.05, 25.08, 25.46
",
1617054595.105143,,"11565540, 0.00, -0.03, 25.08, 25.29
",
1617054595.105143,,"11568516, -0.02, -0.07, 25.09, 25.29
",
1617054595.105143,,"11571532, 0.02, -0.05, 25.09, 25.29
",
1617054595.1136625,,"11574532, 0.00, -0.05, 25.09, 25.31
",
1617054595.1136625,,"11577508, -0.02, -0.02, 25.08, 25.31
",
1617054595.1136625,,"11580528, 0.00, -0.03, 25.08, 25.31
",
1617054595.1236665,,"11583504, 0.02, -0.03, 25.08, 25.30
",
1617054595.1236665,,"11586500, 0.02, -0.03, 25.12, 25.30
",
1617054595.1236665,,"11589512, 0.00, 0.00, 25.12, 25.30
",
1617054595.1336663,,"11592456, 0.00, -0.02, 25.12, 25.20
",
1617054595.1336663,,"11595440, 0.00, -0.05, 25.10, 25.20
",
1617054595.1336663,,"11598420, 0.02, -0.03, 25.10, 25.20
",
1617054595.1336663,,"11601428, 0.02, -0.02, 25.10, 25.27
",
1617054595.1436813,,"11604436, 0.02, -0.07, 25.16, 25.27
",
1617054595.1436813,,"11607448, -0.02, -0.05, 25.16, 25.27
",
1617054595.1436813,,"11610472, -0.02, -0.02, 25.16, 25.40
",
1617054595.1536667,,"11613496, 0.00, -0.02, 25.12, 25.40
",
1617054595.1536667,,"11616476, -0.02, -0.03, 25.12, 25.40
",
1617054595.1536667,,"11619500, 0.00, -0.03, 25.12, 25.36
",
1617054595.1636667,,"11622484, 0.00, -0.03, 25.08, 25.36
",
1617054595.1636667,,"11625448, -0.02, -0.05, 25.08, 25.36
",
1617054595.1636667,,"11628464, -0.02, -0.08, 25.08, 25.41
",
1617054595.1636667,,"11631484, -0.02, -0.03, 25.12, 25.41
",
1617054595.1736674,,"11634512, 0.00, -0.02, 25.12, 25.41
",
1617054595.1736674,,"11637492, -0.03, -0.02, 25.12, 25.30
",
1617054595.1736674,,"11640520, -0.02, 0.00, 25.08, 25.30
",
1617054595.1836672,,"11643500, 0.02, 0.02, 25.08, 25.30
",
1617054595.1836672,,"11646496, 0.02, -0.02, 25.08, 25.34
",
1617054595.1836672,,"11649500, 0.00, -0.05, 25.11, 25.34
",
1617054595.193668,,"11652484, -0.03, 0.00, 25.11, 25.34
",
1617054595.193668,,"11655472, 0.00, -0.03, 25.11, 25.32
",
1617054595.193668,,"11658448, -0.02, 0.02, 25.10, 25.32
",
1617054595.193668,,"11661468, 0.03, -0.02, 25.10, 25.34
",
1617054595.2036676,,"11664480, 0.02, -0.02, 25.10, 25.34
",
1617054595.2036676,,"11667488, -0.03, 0.00, 25.08, 25.34
",
1617054595.2036676,,"11670460, 0.02, -0.02, 25.08, 25.53
",
1617054595.2136676,,"11673464, 0.00, 0.02, 25.08, 25.53
",
1617054595.2136676,,"11676432, -0.02, -0.02, 25.09, 25.53
",
1617054595.2136676,,"11679452, 0.00, -0.05, 25.09, 25.39
",
1617054595.2236676,,"11682424, -0.02, 0.00, 25.09, 25.39
",
1617054595.2236676,,"11685404, -0.02, -0.02, 25.07, 25.39
",
1617054595.2236676,,"11688420, -0.02, -0.03, 25.07, 25.22
",
1617054595.2236676,,"11691436, -0.02, -0.03, 25.07, 25.22
",
1617054595.2336683,,"11694456, -0.05, -0.03, 25.11, 25.22
",
1617054595.2336683,,"11697484, -0.02, -0.05, 25.11, 25.31
",
1617054595.2336683,,"11700512, 0.03, -0.03, 25.11, 25.31
",
1617054595.2444458,,"11703528, -0.02, -0.02, 25.10, 25.31
",
1617054595.245452,,"11706556, 0.00, -0.02, 25.10, 25.28
",
1617054595.245452,,"11709536, -0.02, 0.00, 25.10, 25.28
",
1617054595.245452,,"11712524, -0.05, 0.00, 25.07, 25.28
",
1617054595.255456,,"11715500, -0.03, -0.03, 25.07, 25.26
",
1617054595.255456,,"11718516, 0.00, -0.03, 25.07, 25.26
",
1617054595.255456,,"11721492, -0.02, 0.02, 25.10, 25.26
",
1617054595.2654557,,"11724512, -0.02, -0.02, 25.10, 25.27
",
1617054595.2654557,,"11727532, -0.02, -0.03, 25.10, 25.27
",
1617054595.2654557,,"11730556, 0.00, -0.05, 25.08, 25.27
",
1617054595.2654557,,"11733532, 0.00, -0.03, 25.08, 25.38
",
1617054595.275455,,"11736504, -0.02, -0.08, 25.08, 25.38
",
1617054595.275455,,"11739520, 0.00, -0.05, 25.08, 25.38
",
1617054595.275455,,"11742492, 0.02, 0.02, 25.08, 25.26
",
1617054595.2865806,,"11745492, 0.02, 0.00, 25.08, 25.26
",
1617054595.2895715,,"11748460, -0.03, -0.03, 25.11, 25.26
",
1617054595.2925656,,"11751488, -0.02, -0.05, 25.11, 25.24
",
1617054595.2955563,,"11754516, -0.02, -0.03, 25.11, 25.24
",
1617054595.2985482,,"11757532, 0.03, -0.05, 25.14, 25.24
",
1617054595.3015406,,"11760544, -0.02, -0.02, 25.14, 25.26
",
1617054595.3045328,,"11763572, 0.02, -0.07, 25.14, 25.26
",
1617054595.3075256,,"11766584, -0.02, 0.02, 25.09, 25.26
",
1617054595.3085465,,"11769592, 0.02, -0.05, 25.09, 25.46
",
1617054595.3135526,,"11772600, -0.03, -0.02, 25.09, 25.46
",
1617054595.3135526,,"11775616, -0.02, -0.05, 25.08, 25.46
",
1617054595.3135526,,"11778632, -0.03, -0.05, 25.08, 25.28
",
1617054595.3135526,,"11781652, 0.03, -0.03, 25.08, 25.28
",
1617054595.323558,,"11784652, -0.02, -0.02, 25.11, 25.28
",
1617054595.323558,,"11787676, 0.00, 0.00, 25.11, 25.29
",
1617054595.323558,,"11790624, -0.02, -0.02, 25.11, 25.29
",
1617054595.3335576,,"11793648, 0.00, -0.05, 25.10, 25.29
",
1617054595.3335576,,"11796628, -0.03, -0.05, 25.10, 25.43
",
1617054595.3335576,,"11799656, 0.00, -0.05, 25.10, 25.43
",
1617054595.3435576,,"11802636, 0.02, -0.03, 25.07, 25.43
",
1617054595.3435576,,"11805632, 0.00, -0.03, 25.07, 25.36
",
1617054595.3435576,,"11808608, -0.02, 0.00, 25.07, 25.36
",
1617054595.3435576,,"11811588, -0.02, -0.03, 25.07, 25.34
",
1617054595.3535576,,"11814608, 0.00, -0.03, 25.07, 25.34
",
1617054595.3535576,,"11817580, 0.00, -0.03, 25.07, 25.34
",
1617054595.3535576,,"11820556, -0.02, -0.07, 25.15, 25.32
",
1617054595.3635576,,"11823580, 0.00, -0.02, 25.15, 25.32
",
1617054595.3635576,,"11826564, 0.03, -0.05, 25.15, 25.32
",
1617054595.3635576,,"11829576, -0.02, -0.02, 25.12, 25.28
",
1617054595.3735576,,"11832600, 0.02, -0.05, 25.12, 25.28
",
1617054595.3735576,,"11835612, 0.00, -0.07, 25.12, 25.28
",
1617054595.3735576,,"11838596, 0.00, -0.08, 25.10, 25.44
",
1617054595.3735576,,"11841576, 0.00, -0.02, 25.10, 25.44
",
1617054595.3835576,,"11844544, 0.00, -0.03, 25.10, 25.44
",
1617054595.3835576,,"11847524, -0.05, -0.02, 25.12, 25.20
",
1617054595.3835576,,"11850548, 0.02, -0.02, 25.12, 25.20
",
1617054595.3936965,,"11853556, 0.02, -0.02, 25.12, 25.20
",
1617054595.3947334,,"11856568, -0.02, 0.00, 25.12, 25.21
",
1617054595.3947334,,"11859556, -0.02, 0.00, 25.12, 25.21
",
1617054595.3947334,,"11862548, 0.02, -0.02, 25.12, 25.21
",
1617054595.4047341,,"11865560, -0.03, -0.03, 25.09, 25.34
",
1617054595.4047341,,"11868576, 0.00, -0.05, 25.09, 25.34
",
1617054595.4047341,,"11871552, -0.02, 0.02, 25.09, 25.34
",
1617054595.4137404,,"11874564, -0.02, -0.05, 25.08, 25.39
",
1617054595.4137404,,"11877584, 0.00, -0.05, 25.08, 25.39
",
1617054595.4137404,,"11880560, 0.02, -0.05, 25.08, 25.39
",
1617054595.4237435,,"11883560, 0.00, -0.05, 25.09, 25.24
",
1617054595.4237435,,"11886524, -0.02, -0.03, 25.09, 25.24
",
1617054595.4237435,,"11889540, 0.00, 0.00, 25.09, 25.24
",
1617054595.4237435,,"11892480, 0.00, -0.03, 25.06, 25.34
",
1617054595.4337456,,"11895452, 0.00, -0.03, 25.06, 25.34
",
1617054595.4337456,,"11898428, 0.02, -0.05, 25.06, 25.34
",
1617054595.4337456,,"11901432, -0.02, -0.05, 25.08, 25.41
",
1617054595.4437501,,"11904448, 0.00, -0.03, 25.08, 25.41
",
1617054595.4437501,,"11907424, 0.02, -0.03, 25.08, 25.41
",
1617054595.4437501,,"11910428, -0.02, -0.02, 25.07, 25.33
",
1617054595.4537911,,"11913444, 0.00, -0.03, 25.07, 25.33
",
1617054595.4548001,,"11916420, -0.02, -0.03, 25.07, 25.33
",
1617054595.4548001,,"11919444, -0.02, -0.03, 25.11, 25.38
",
1617054595.4548001,,"11922468, -0.03, -0.05, 25.11, 25.38
",
1617054595.4648051,,"11925484, -0.02, -0.02, 25.11, 25.38
",
1617054595.4648051,,"11928508, 0.00, -0.03, 25.08, 25.37
",
1617054595.4648051,,"11931480, 0.00, -0.03, 25.08, 25.37
",
1617054595.4748049,,"11934452, -0.02, -0.02, 25.08, 25.37
",
1617054595.4748049,,"11937468, 0.00, -0.03, 25.08, 25.34
",
1617054595.4748049,,"11940440, 0.00, -0.03, 25.08, 25.34
",
1617054595.4748049,,"11943416, -0.02, -0.05, 25.08, 25.34
",
1617054595.4848034,,"11946432, -0.02, -0.05, 25.10, 25.35
",
1617054595.4848034,,"11949456, 0.03, 0.00, 25.10, 25.35
",
1617054595.4848034,,"11952432, 0.00, -0.07, 25.10, 25.35
",
1617054595.494804,,"11955404, 0.00, -0.07, 25.11, 25.33
",
1617054595.494804,,"11958388, -0.02, -0.07, 25.11, 25.33
",
1617054595.494804,,"11961420, 0.00, -0.07, 25.11, 25.33
",
1617054595.5048041,,"11964396, -0.02, -0.05, 25.11, 25.44
",
1617054595.5048041,,"11967420, 0.05, -0.05, 25.11, 25.44
",
1617054595.5048041,,"11970436, -0.02, -0.02, 25.11, 25.44
",
1617054595.5138223,,"11973460, -0.02, -0.03, 25.06, 25.40
",
1617054595.5158606,,"11976476, 0.03, -0.02, 25.06, 25.40
",
1617054595.5158606,,"11979480, -0.02, -0.05, 25.06, 25.40
",
1617054595.5158606,,"11982500, -0.03, -0.07, 25.09, 25.28
",
1617054595.5259092,,"11985516, 0.00, -0.03, 25.09, 25.28
",
1617054595.5259092,,"11988488, 0.00, 0.00, 25.09, 25.28
",
1617054595.5259092,,"11991424, 0.00, -0.03, 25.10, 25.35
",
1617054595.533942,,"11994408, 0.02, 0.02, 25.10, 25.35
",
1617054595.535978,,"11997412, -0.05, -0.05, 25.10, 25.35
",
1617054595.535978,,"12000444, -0.03, -0.03, 25.07, 25.26
",
1617054595.535978,,"12003464, 0.00, -0.07, 25.07, 25.26
",
1617054595.5460317,,"12006436, -0.02, -0.05, 25.07, 25.20
",
1617054595.5460317,,"12009444, -0.02, -0.02, 25.15, 25.20
",
1617054595.5460317,,"12012468, 0.00, -0.07, 25.15, 25.20
",
1617054595.554058,,"12015448, -0.02, -0.05, 25.15, 25.53
",
1617054595.5560946,,"12018472, 0.00, -0.07, 25.10, 25.53
",
1617054595.5560946,,"12021456, 0.03, -0.03, 25.10, 25.33
",
1617054595.5641158,,"12024468, 0.00, -0.03, 25.10, 25.33
",
1617054595.5661514,,"12027448, -0.02, -0.02, 25.09, 25.33
",
1617054595.5661514,,"12030468, 0.00, -0.03, 25.09, 25.32
",
1617054595.5661514,,"12033444, -0.02, -0.03, 25.09, 25.32
",
1617054595.5741723,,"12036460, -0.03, -0.03, 25.09, 25.32
",
1617054595.5741723,,"12039480, 0.00, -0.07, 25.09, 25.35
",
1617054595.5741723,,"12042452, 0.02, -0.05, 25.09, 25.35
",
1617054595.5841653,,"12045456, 0.00, -0.02, 25.11, 25.35
",
1617054595.5863872,,"12048436, 0.00, -0.05, 25.11, 25.34
",
1617054595.5863872,,"12051412, 0.02, -0.03, 25.11, 25.34
",
1617054595.5944347,,"12054424, 0.00, -0.08, 25.10, 25.34
",
1617054595.5964549,,"12057404, -0.02, 0.00, 25.10, 25.38
",
1617054595.5964549,,"12060388, 0.03, -0.03, 25.10, 25.38
",
1617054595.5964549,,"12063400, 0.00, -0.05, 25.12, 25.38
",
1617054595.606581,,"12066380, 0.02, -0.05, 25.12, 25.43
",
1617054595.606581,,"12069396, -0.02, 0.00, 25.12, 25.43
",
1617054595.606581,,"12072388, 0.00, -0.03, 25.12, 25.43
",
1617054595.614651,,"12075368, 0.00, -0.02, 25.12, 25.33
",
1617054595.6166687,,"12078348, -0.02, -0.07, 25.12, 25.33
",
1617054595.6166687,,"12081364, -0.05, -0.03, 25.11, 25.33
",
1617054595.6166687,,"12084396, -0.02, 0.00, 25.11, 25.33
",
1617054595.6267927,,"12087388, 0.00, 0.02, 25.11, 25.33
",
1617054595.6267927,,"12090356, 0.00, -0.02, 25.08, 25.33
",
1617054595.6267927,,"12093332, 0.00, -0.03, 25.08, 25.30
",
1617054595.634856,,"12096304, 0.00, -0.03, 25.08, 25.30
",
1617054595.6368704,,"12099276, -0.03, -0.07, 25.11, 25.30
",
1617054595.6368704,,"12102304, -0.02, -0.03, 25.11, 25.54
",
1617054595.6449206,,"12105328, 0.00, -0.05, 25.11, 25.54
",
1617054595.6469388,,"12108312, -0.02, -0.05, 25.09, 25.24
",
1617054595.6469388,,"12111332, -0.02, -0.03, 25.09, 25.24
",
1617054595.6469388,,"12114348, 0.02, -0.03, 25.09, 25.24
",
1617054595.6570065,,"12117352, 0.02, -0.02, 25.11, 25.36
",
1617054595.6570065,,"12120368, 0.02, -0.08, 25.11, 25.36
",
1617054595.6570065,,"12123380, 0.02, -0.05, 25.11, 25.23
",
1617054595.6650338,,"12126400, -0.02, -0.05, 25.12, 25.23
",
1617054595.6670778,,"12129428, -0.02, -0.03, 25.12, 25.23
",
1617054595.6670778,,"12132452, 0.00, -0.03, 25.12, 25.36
",
1617054595.6751206,,"12135436, -0.03, -0.03, 25.11, 25.36
",
1617054595.6771379,,"12138456, -0.02, -0.03, 25.11, 25.32
",
1617054595.6771379,,"12141480, -0.02, -0.07, 25.11, 25.32
",
1617054595.6771379,,"12144508, -0.02, -0.02, 25.07, 25.32
",
1617054595.6872175,,"12147528, 0.00, -0.05, 25.07, 25.37
",
1617054595.6872175,,"12150500, 0.02, -0.03, 25.07, 25.37
",
1617054595.6872175,,"12153508, 0.00, -0.03, 25.11, 25.20
",
1617054595.6952608,,"12156492, -0.02, -0.02, 25.11, 25.20
",
1617054595.6972938,,"12159516, 0.02, -0.05, 25.11, 25.20
",
1617054595.6972938,,"12162532, -0.02, 0.02, 25.10, 25.36
",
