Time,Tag,Flow,EIT
1617051735.472345,,"9723292, 0.02, -0.02, 25.05, 26.66
",
1617051735.472345,,"9726248, -0.02, -0.07, 25.05, 26.66
",
1617051735.4823499,,"9729208, -0.03, -0.02, 25.00, 26.88
",
1617051735.4823499,,"9732160, 0.00, -0.05, 25.00, 26.88
",
1617051735.4823499,,"9735056, 0.00, -0.03, 25.00, 26.88
",
1617051735.4923437,,"9737964, -0.02, -0.03, 25.01, 26.92
",
1617051735.4923437,,"9740932, -0.03, -0.05, 25.01, 26.92
",
1617051735.4923437,,"9743904, -0.02, -0.03, 25.01, 26.92
",
1617051735.4923437,,"9746876, -0.02, -0.10, 25.00, 26.80
",
1617051735.5023458,,"9749848, -0.02, -0.02, 25.00, 26.80
",
1617051735.5023458,,"9752812, -0.03, -0.07, 25.00, 26.80
",
1617051735.5023458,,"9755776, 0.00, -0.03, 25.03, 26.93
",
1617051735.512344,,"9758692, -0.03, -0.03, 25.03, 26.93
",
1617051735.5159082,,"9761664, 0.00, -0.05, 25.03, 26.93
",
1617051735.5159082,,"9764588, -0.02, -0.03, 25.02, 26.76
",
1617051735.5159082,,"9767556, -0.02, -0.05, 25.02, 26.76
",
1617051735.5159082,,"9770528, 0.00, -0.02, 25.02, 26.76
",
1617051735.5259128,,"9773452, 0.00, -0.02, 25.03, 26.79
",
1617051735.5259128,,"9776372, -0.03, -0.03, 25.03, 26.79
",
1617051735.5259128,,"9779336, 0.00, 0.00, 25.03, 26.79
",
1617051735.535913,,"9782216, -0.02, -0.02, 25.04, 26.86
",
1617051735.535913,,"9785180, -0.05, -0.05, 25.04, 26.86
",
1617051735.535913,,"9788148, 0.00, -0.02, 25.04, 26.86
",
1617051735.535913,,"9791072, 0.02, -0.05, 25.02, 26.80
",
1617051735.5459116,,"9794028, -0.03, -0.02, 25.02, 26.80
",
1617051735.5459116,,"9796996, -0.02, -0.03, 25.02, 26.80
",
1617051735.5459116,,"9799964, 0.00, -0.05, 25.06, 26.73
",
1617051735.5559213,,"9802888, -0.02, -0.05, 25.06, 26.73
",
1617051735.5559213,,"9805860, -0.02, -0.02, 25.06, 26.73
",
1617051735.5624268,,"9808820, 0.02, -0.02, 25.00, 27.00
",
1617051735.5624268,,"9811764, 0.00, -0.02, 25.00, 27.00
",
1617051735.5624268,,"9814680, 0.00, -0.02, 25.00, 27.00
",
1617051735.5624268,,"9817592, -0.02, 0.00, 25.00, 26.77
",
1617051735.5724306,,"9820512, 0.02, -0.05, 25.00, 26.77
",
1617051735.5724306,,"9823452, 0.03, -0.02, 25.00, 26.77
",
1617051735.5724306,,"9826392, -0.03, -0.02, 25.00, 26.84
",
1617051735.582431,,"9829352, 0.00, -0.07, 25.00, 26.84
",
1617051735.582431,,"9832276, 0.02, -0.07, 25.00, 26.84
",
1617051735.582431,,"9835228, 0.00, -0.02, 25.00, 26.91
",
1617051735.592431,,"9838148, -0.02, 0.02, 25.00, 26.91
",
1617051735.592431,,"9841108, -0.02, -0.05, 25.00, 26.91
",
1617051735.592431,,"9844076, 0.00, -0.02, 25.02, 26.75
",
1617051735.592431,,"9846996, -0.02, -0.05, 25.02, 26.75
",
1617051735.6024318,,"9849968, -0.03, -0.02, 25.02, 26.75
",
1617051735.6024318,,"9852928, -0.02, 0.00, 25.02, 26.93
",
1617051735.6024318,,"9855860, 0.00, -0.02, 25.02, 26.93
",
1617051735.6124318,,"9858784, -0.03, -0.05, 25.02, 26.93
",
1617051735.6124318,,"9861752, 0.00, -0.07, 25.04, 26.75
",
1617051735.6124318,,"9864676, -0.02, -0.05, 25.04, 26.75
",
1617051735.6124318,,"9867640, -0.02, -0.02, 25.04, 26.75
",
1617051735.622432,,"9870608, 0.00, -0.07, 25.03, 26.69
",
1617051735.622432,,"9873532, -0.02, -0.02, 25.03, 26.69
",
1617051735.622432,,"9876496, 0.00, -0.02, 25.03, 26.69
",
1617051735.6324341,,"9879412, -0.03, -0.03, 25.02, 26.95
",
1617051735.6324341,,"9882380, -0.02, -0.02, 25.02, 26.95
",
1617051735.6324341,,"9885348, 0.02, -0.05, 25.02, 26.95
",
1617051735.6424346,,"9888300, -0.02, -0.07, 25.00, 26.87
",
1617051735.6424346,,"9891264, -0.05, -0.05, 25.00, 26.87
",
1617051735.6424346,,"9894232, 0.02, -0.02, 25.00, 26.87
",
1617051735.6505861,,"9897180, 0.02, 0.02, 25.05, 26.76
",
1617051735.6535704,,"9900128, -0.02, -0.05, 25.05, 26.76
",
1617051735.656562,,"9903088, 0.00, -0.02, 25.05, 26.76
",
1617051735.6595542,,"9906012, -0.02, -0.07, 25.05, 26.78
",
1617051735.6625457,,"9908980, -0.02, -0.05, 25.05, 26.78
",
1617051735.6655378,,"9911948, 0.02, 0.00, 25.05, 26.78
",
1617051735.6685302,,"9914864, 0.00, -0.07, 25.01, 26.82
",
1617051735.6715221,,"9917792, -0.05, -0.05, 25.01, 26.82
",
1617051735.6745143,,"9920760, -0.02, 0.00, 25.01, 26.82
",
1617051735.6775062,,"9923696, -0.02, -0.02, 25.04, 26.79
",
1617051735.6804981,,"9926652, -0.02, -0.02, 25.04, 26.79
",
1617051735.6834903,,"9929616, -0.05, -0.05, 25.04, 26.79
",
1617051735.6864824,,"9932584, -0.03, -0.03, 25.04, 26.78
",
1617051735.6894743,,"9935552, -0.05, -0.08, 25.04, 26.78
",
1617051735.6924744,,"9938520, -0.03, -0.03, 25.04, 26.78
",
1617051735.695459,,"9941488, 0.00, -0.05, 25.07, 26.77
",
1617051735.6984513,,"9944412, -0.03, -0.03, 25.07, 26.77
",
1617051735.701443,,"9947380, 0.00, -0.03, 25.07, 26.77
",
1617051735.704447,,"9950304, -0.02, -0.03, 25.00, 26.72
",
1617051735.7074273,,"9953264, -0.02, -0.05, 25.00, 26.72
",
1617051735.7094223,,"9956236, 0.03, -0.02, 25.00, 26.72
",
1617051735.7124135,,"9959188, 0.00, 0.00, 25.04, 26.80
",
1617051735.7154062,,"9962072, 0.02, -0.03, 25.04, 26.80
",
1617051735.718398,,"9965024, -0.05, -0.05, 25.04, 26.80
",
1617051735.721442,,"9967992, -0.02, -0.05, 25.04, 26.73
",
1617051735.7243826,,"9970964, 0.00, 0.00, 25.04, 26.73
",
1617051735.727375,,"9973852, 0.02, -0.05, 25.04, 26.73
",
1617051735.7303662,,"9976796, 0.00, -0.03, 25.01, 26.79
",
1617051735.7333581,,"9979724, 0.02, -0.07, 25.01, 26.79
",
1617051735.7363508,,"9982680, -0.03, -0.08, 25.01, 26.79
",
1617051735.7393403,,"9985652, 0.00, 0.00, 25.02, 26.78
",
1617051735.7423346,,"9988536, -0.02, -0.02, 25.02, 26.78
",
1617051735.7453265,,"9991504, -0.03, -0.03, 25.02, 26.78
",
1617051735.7483191,,"9994476, 0.00, -0.05, 25.05, 26.88
",
1617051735.7513106,,"9997396, -0.03, -0.05, 25.05, 26.88
",
1617051735.7543035,,"10000356, -0.02, -0.05, 25.05, 26.88
",
1617051735.7572944,,"10003368, 0.00, -0.02, 24.99, 26.74
",
1617051735.7603004,,"10006344, 0.02, -0.03, 24.99, 26.74
",
1617051735.763278,,"10009352, 0.00, -0.05, 24.99, 26.74
",
1617051735.766269,,"10012332, 0.00, -0.03, 25.02, 26.75
",
1617051735.7692618,,"10015304, -0.03, -0.08, 25.02, 26.75
",
1617051735.771257,,"10018324, 0.00, -0.03, 25.02, 26.75
",
1617051735.7742493,,"10021296, -0.02, -0.05, 25.02, 26.82
",
1617051735.7772403,,"10024316, 0.00, -0.05, 25.02, 26.82
",
1617051735.7802324,,"10027292, -0.02, 0.00, 25.02, 26.82
",
1617051735.783225,,"10030280, 0.00, -0.05, 25.03, 26.83
",
1617051735.7862167,,"10033256, -0.02, -0.03, 25.03, 26.83
",
1617051735.7902071,,"10036276, -0.02, 0.02, 25.03, 26.83
",
1617051735.7922006,,"10039280, -0.02, -0.03, 25.04, 26.73
",
1617051735.7961898,,"10042296, -0.03, -0.03, 25.04, 26.73
",
1617051735.7981846,,"10045316, -0.03, -0.05, 25.04, 26.73
",
1617051735.8011768,,"10048332, 0.00, -0.05, 25.03, 26.82
",
1617051735.805166,,"10051308, -0.02, -0.05, 25.03, 26.82
",
1617051735.8081584,,"10054324, -0.02, -0.03, 25.03, 26.82
",
1617051735.8111718,,"10057344, -0.02, -0.03, 25.04, 26.80
",
1617051735.8141646,,"10060360, 0.02, -0.03, 25.04, 26.80
",
1617051735.8171654,,"10063364, 0.02, -0.02, 25.04, 26.80
",
1617051735.8201284,,"10066364, -0.05, -0.02, 25.04, 26.75
",
1617051735.8231459,,"10069380, -0.02, -0.02, 25.04, 26.75
",
1617051735.8261383,,"10072396, -0.02, -0.07, 25.04, 26.75
",
1617051735.8291304,,"10075412, -0.02, -0.02, 25.00, 26.86
",
1617051735.8321238,,"10078416, -0.03, -0.02, 25.00, 26.86
",
1617051735.8350878,,"10081432, -0.02, -0.05, 25.00, 26.86
",
1617051735.8381152,,"10084448, -0.03, -0.02, 25.03, 26.80
",
1617051735.8411024,,"10087464, 0.02, -0.02, 25.03, 26.80
",
1617051735.8440974,,"10090460, 0.00, -0.03, 25.03, 26.80
",
1617051735.8470774,,"10093432, 0.00, -0.02, 25.00, 26.87
",
1617051735.8490803,,"10096404, 0.00, 0.00, 25.00, 26.87
",
1617051735.8520699,,"10099340, 0.00, -0.05, 25.00, 26.87
",
1617051735.8550353,,"10102312, 0.00, 0.00, 24.99, 26.79
",
1617051735.858049,,"10105256, 0.02, -0.05, 24.99, 26.79
",
1617051735.861051,,"10108264, -0.03, 0.00, 24.99, 26.79
",
1617051735.8640442,,"10111248, -0.02, -0.02, 25.01, 26.81
",
1617051735.8670356,,"10114260, -0.02, -0.02, 25.01, 26.81
",
1617051735.8699932,,"10117280, -0.03, -0.02, 25.01, 26.81
",
1617051735.8730197,,"10120300, 0.00, -0.07, 25.00, 26.81
",
1617051735.8759782,,"10123276, -0.02, 0.00, 25.00, 26.81
",
1617051735.8789697,,"10126248, -0.02, -0.03, 25.00, 26.81
",
1617051735.8819616,,"10129268, -0.02, -0.05, 25.04, 26.82
",
1617051735.8849535,,"10132284, -0.02, -0.05, 25.04, 26.82
",
1617051735.887946,,"10135304, -0.02, -0.03, 25.04, 26.82
",
1617051735.890938,,"10138320, 0.03, -0.02, 25.04, 26.86
",
1617051735.8939297,,"10141324, 0.00, 0.02, 25.04, 26.86
",
1617051735.8969219,,"10144292, -0.02, 0.02, 25.04, 26.86
",
1617051735.8999143,,"10147304, -0.03, 0.00, 25.06, 26.81
",
1617051735.9029062,,"10150288, -0.02, -0.07, 25.06, 26.81
",
1617051735.905898,,"10153308, -0.02, -0.03, 25.06, 26.81
",
1617051735.9088905,,"10156328, 0.00, -0.02, 25.04, 26.74
",
1617051735.9118824,,"10159292, -0.02, 0.00, 25.04, 26.74
",
1617051735.914874,,"10162276, 0.02, -0.02, 25.04, 26.74
",
1617051735.9178998,,"10165280, -0.02, -0.02, 25.00, 26.77
",
1617051735.920896,,"10168288, 0.00, 0.00, 25.00, 26.77
",
1617051735.92389,,"10171224, -0.02, -0.07, 25.00, 26.77
",
1617051735.9268816,,"10174240, -0.02, -0.08, 25.03, 26.82
",
1617051735.9298692,,"10177260, -0.02, -0.05, 25.03, 26.82
",
1617051735.93286,,"10180280, -0.02, -0.02, 25.03, 26.82
",
1617051735.9358518,,"10183296, -0.03, -0.05, 25.03, 26.77
",
1617051735.9388363,,"10186316, 0.00, -0.03, 25.03, 26.77
",
1617051735.9418283,,"10189292, -0.03, -0.05, 25.03, 26.77
",
1617051735.9448254,,"10192312, -0.03, -0.02, 25.04, 26.89
",
1617051735.9474008,,"10195328, -0.02, -0.07, 25.04, 26.89
",
1617051735.9474008,,"10198344, -0.02, -0.07, 25.04, 26.81
",
1617051735.9474008,,"10201364, 0.00, -0.02, 25.00, 26.81
",
1617051735.9574835,,"10204340, 0.00, -0.07, 25.00, 26.81
",
1617051735.958493,,"10207316, 0.00, -0.05, 25.00, 26.88
",
1617051735.958493,,"10210280, -0.02, -0.03, 25.02, 26.88
",
1617051735.9640005,,"10213296, 0.00, -0.05, 25.02, 26.78
",
1617051735.9640005,,"10216272, 0.00, -0.05, 25.02, 26.78
",
1617051735.9640005,,"10219244, -0.02, -0.02, 25.03, 26.78
",
1617051735.9740045,,"10222264, 0.00, -0.07, 25.03, 26.82
",
1617051735.9740045,,"10225240, -0.02, -0.03, 25.03, 26.82
",
1617051735.9740045,,"10228260, -0.02, -0.03, 25.01, 26.82
",
1617051735.9840052,,"10231280, -0.02, 0.00, 25.01, 26.77
",
1617051735.9840052,,"10234264, -0.05, -0.02, 25.01, 26.77
",
1617051735.9840052,,"10237284, -0.03, -0.03, 25.03, 26.77
",
1617051735.9840052,,"10240308, -0.03, -0.05, 25.03, 26.78
",
1617051735.9940062,,"10243324, -0.02, -0.07, 25.03, 26.78
",
1617051735.9940062,,"10246344, -0.03, -0.05, 25.00, 26.78
",
1617051735.9940062,,"10249360, -0.02, -0.03, 25.00, 26.92
",
1617051736.0040064,,"10252372, 0.00, -0.07, 25.00, 26.92
",
1617051736.0040064,,"10255336, 0.00, -0.08, 25.01, 26.92
",
1617051736.0040064,,"10258312, 0.02, -0.03, 25.01, 26.75
",
1617051736.0140052,,"10261316, -0.02, -0.02, 25.01, 26.75
",
1617051736.0140052,,"10264332, -0.03, -0.03, 25.06, 26.75
",
1617051736.0140052,,"10267348, 0.00, 0.00, 25.06, 26.74
",
1617051736.0140052,,"10270284, 0.00, -0.03, 25.06, 26.74
",
1617051736.024006,,"10273256, 0.00, -0.02, 25.08, 26.74
",
1617051736.024006,,"10276228, -0.03, -0.02, 25.08, 26.74
",
1617051736.024006,,"10279244, 0.02, 0.00, 25.08, 26.74
",
1617051736.034006,,"10282208, 0.00, -0.07, 25.04, 26.74
",
1617051736.034006,,"10285184, -0.02, -0.03, 25.04, 26.79
",
1617051736.034006,,"10288196, -0.02, -0.03, 25.04, 26.79
",
1617051736.0440052,,"10291212, 0.00, -0.07, 25.05, 26.82
",
1617051736.0440052,,"10294176, 0.00, -0.05, 25.05, 26.82
",
1617051736.0440052,,"10297148, -0.03, -0.10, 25.05, 26.82
",
1617051736.0440052,,"10300172, -0.02, -0.02, 25.01, 26.88
",
1617051736.0540056,,"10303188, -0.02, -0.03, 25.01, 26.88
",
1617051736.0540056,,"10306208, -0.03, -0.03, 25.01, 26.88
",
1617051736.0540056,,"10309224, -0.02, -0.07, 25.03, 26.78
",
1617051736.0640078,,"10312240, -0.02, -0.07, 25.03, 26.78
",
1617051736.0640078,,"10315256, 0.02, -0.02, 25.03, 26.72
",
1617051736.0640078,,"10318264, -0.03, -0.03, 25.04, 26.72
",
1617051736.074006,,"10321280, -0.02, -0.03, 25.04, 26.72
",
1617051736.074006,,"10324296, 0.02, -0.07, 25.04, 26.95
",
1617051736.074006,,"10327300, -0.03, -0.05, 25.04, 26.95
",
1617051736.074006,,"10330324, -0.03, -0.03, 25.04, 26.72
",
1617051736.0840058,,"10333344, -0.02, -0.02, 25.04, 26.72
",
1617051736.0840058,,"10336360, -0.03, 0.00, 25.04, 26.72
",
1617051736.0840058,,"10339344, -0.02, -0.05, 25.04, 26.87
",
1617051736.0940082,,"10342348, 0.00, -0.02, 25.04, 26.87
",
1617051736.0940082,,"10345320, -0.02, 0.00, 25.03, 26.87
",
1617051736.0940082,,"10348300, 0.00, -0.03, 25.03, 26.75
",
1617051736.104009,,"10351272, 0.00, -0.02, 25.03, 26.75
",
1617051736.104009,,"10354248, -0.03, -0.05, 24.99, 26.75
",
1617051736.104009,,"10357264, -0.02, -0.08, 24.99, 26.74
",
1617051736.104009,,"10360288, 0.00, -0.08, 24.99, 26.74
",
1617051736.1140215,,"10363264, -0.03, 0.00, 25.01, 26.74
",
1617051736.1140215,,"10366248, 0.00, -0.05, 25.01, 26.82
",
1617051736.1140215,,"10369212, 0.00, -0.02, 25.01, 26.82
",
1617051736.124024,,"10372188, 0.02, -0.05, 25.04, 26.82
",
1617051736.124024,,"10375192, -0.02, -0.05, 25.04, 26.78
",
1617051736.124024,,"10378200, -0.05, -0.03, 25.04, 26.78
",
1617051736.1340106,,"10381216, -0.03, -0.03, 25.01, 26.78
",
1617051736.1340106,,"10384236, -0.02, -0.03, 25.01, 26.88
",
1617051736.1340106,,"10387252, 0.00, -0.02, 25.01, 26.88
",
1617051736.1340106,,"10390224, 0.00, -0.02, 25.06, 26.88
",
1617051736.1440082,,"10393200, 0.00, -0.02, 25.06, 26.90
",
1617051736.1440082,,"10396172, 0.00, -0.07, 25.06, 26.90
",
1617051736.1440082,,"10399144, -0.05, -0.05, 25.06, 26.90
",
1617051736.1540508,,"10402160, -0.02, -0.03, 25.06, 26.90
",
1617051736.1540508,,"10405176, 0.02, 0.00, 25.06, 26.90
",
1617051736.1540508,,"10408144, 0.00, -0.03, 25.01, 26.84
",
1617051736.1540508,,"10411116, 0.00, 0.00, 25.01, 26.84
",
1617051736.1640081,,"10414048, -0.02, -0.03, 25.01, 26.84
",
1617051736.1640081,,"10417064, -0.03, -0.03, 25.06, 26.76
",
1617051736.1640081,,"10420084, 0.02, -0.02, 25.06, 26.76
",
1617051736.1740096,,"10423084, 0.00, -0.02, 25.06, 26.76
",
1617051736.1740096,,"10426060, -0.02, -0.07, 25.04, 26.84
",
1617051736.1740096,,"10429076, 0.00, -0.03, 25.04, 26.84
",
1617051736.184009,,"10432048, -0.02, -0.03, 25.04, 26.84
",
1617051736.184009,,"10435064, -0.03, -0.07, 25.03, 26.88
",
1617051736.184009,,"10438080, -0.02, -0.07, 25.03, 26.88
",
1617051736.184009,,"10441096, -0.02, -0.05, 25.03, 26.88
",
1617051736.19401,,"10444112, 0.00, -0.02, 25.05, 26.73
",
1617051736.19401,,"10447088, -0.02, -0.02, 25.05, 26.73
",
1617051736.19401,,"10450108, -0.03, -0.03, 25.05, 26.73
",
1617051736.20401,,"10453128, -0.03, -0.02, 25.02, 26.77
",
1617051736.20401,,"10456148, -0.03, -0.03, 25.02, 26.77
",
1617051736.20401,,"10459164, 0.02, -0.02, 25.02, 26.77
",
1617051736.2140427,,"10462160, -0.03, -0.07, 25.00, 26.73
",
1617051736.2140427,,"10465180, -0.02, -0.05, 25.00, 26.73
",
1617051736.2140427,,"10468196, 0.00, -0.02, 25.00, 26.73
",
1617051736.2140427,,"10471168, -0.05, 0.00, 25.03, 26.90
",
1617051736.2240453,,"10474148, -0.02, -0.05, 25.03, 26.90
",
1617051736.2240453,,"10477168, 0.02, -0.07, 25.03, 26.90
",
1617051736.2240453,,"10480172, 0.00, -0.05, 25.02, 26.87
",
1617051736.2340422,,"10483144, 0.00, -0.05, 25.02, 26.87
",
1617051736.2340422,,"10486120, 0.02, -0.03, 25.02, 26.87
",
1617051736.2340422,,"10489124, -0.03, -0.02, 25.04, 26.79
",
1617051736.2440436,,"10492140, -0.02, -0.02, 25.04, 26.79
",
1617051736.2440436,,"10495156, -0.03, -0.07, 25.04, 26.79
",
1617051736.2440436,,"10498176, -0.03, -0.02, 25.06, 26.68
",
1617051736.2440436,,"10501188, -0.03, -0.02, 25.06, 26.68
",
1617051736.2540445,,"10504204, 0.00, -0.08, 25.06, 26.68
",
1617051736.2540445,,"10507168, -0.02, -0.03, 25.04, 26.77
",
1617051736.2540445,,"10510184, -0.03, -0.08, 25.04, 26.77
",
1617051736.264009,,"10513200, 0.00, -0.05, 25.04, 26.77
",
