Time,Tag,Flow,EIT
1616712939.9561985,,"15147048, 0.00, -0.12
",
1616712939.9591844,,"15149948, 0.00, -0.08
",
1616712939.9621818,,"15152844, 0.00, -0.03
",
1616712939.9651456,,"15155740, 0.00, -0.05
",
1616712939.9671686,,"15158640, 0.00, -0.07
",
1616712939.9701605,,"15161544, -0.02, -0.03
",
1616712939.9731255,,"15164480, 0.00, -0.10
",
1616712939.976117,,"15167384, 0.02, -0.05
",
1616712939.9791086,,"15170308, 0.02, -0.07
",
1616712939.9821014,,"15173232, 0.03, -0.07
",
1616712939.9850922,,"15176164, -0.02, -0.08
",
1616712939.9880843,,"15179100, -0.02, -0.02
",
1616712939.991076,,"15182040, 0.00, -0.02
",
1616712939.9940681,,"15184944, -0.02, -0.08
",
1616712939.99706,,"15187872, 0.00, -0.10
",
1616712940.0000522,,"15190780, -0.02, -0.10
",
1616712940.0020468,,"15193724, 0.00, -0.07
",
1616712940.0050385,,"15196628, -0.03, -0.07
",
1616712940.0080307,,"15199564, 0.02, -0.03
",
1616712940.0110226,,"15202500, -0.02, -0.07
",
1616712940.0140145,,"15205436, -0.05, -0.07
",
1616712940.0170066,,"15208368, 0.00, 0.02
",
1616712940.0199988,,"15211256, 0.00, -0.08
",
1616712940.0229902,,"15214152, -0.02, -0.07
",
1616712940.0259826,,"15217088, -0.03, -0.08
",
1616712940.0289745,,"15220028, -0.02, -0.05
",
1616712940.0319664,,"15222964, -0.02, -0.07
",
1616712940.0349727,,"15225904, 0.02, -0.07
",
1616712940.0379508,,"15228828, -0.02, -0.08
",
1616712940.0399451,,"15231756, -0.02, -0.03
",
1616712940.0429375,,"15234692, -0.03, -0.05
",
1616712940.0459292,,"15237632, 0.03, -0.08
",
1616712940.048921,,"15240564, 0.00, -0.07
",
1616712940.0519137,,"15243464, -0.02, -0.07
",
1616712940.0549057,,"15246404, -0.02, -0.08
",
1616712940.0578976,,"15249332, 0.00, -0.08
",
1616712940.0608892,,"15252224, 0.03, -0.08
",
1616712940.0638812,,"15255152, -0.03, -0.10
",
1616712940.0668736,,"15258100, -0.02, -0.05
",
1616712940.0698655,,"15261040, 0.02, -0.05
",
1616712940.0728571,,"15263972, 0.02, -0.10
",
1616712940.0748515,,"15266916, -0.03, -0.08
",
1616712940.0778441,,"15269844, -0.05, -0.07
",
1616712940.0808358,,"15272776, -0.03, -0.03
",
1616712940.0838559,,"15275708, -0.02, -0.07
",
1616712940.0868483,,"15278636, 0.00, -0.08
",
1616712940.08984,,"15281540, 0.02, -0.05
",
1616712940.0928445,,"15284476, -0.02, -0.03
",
1616712940.0957959,,"15287412, -0.02, -0.13
",
1616712940.098788,,"15290348, -0.03, -0.05
",
1616712940.10178,,"15293276, -0.02, -0.07
",
1616712940.104772,,"15296208, -0.03, -0.05
",
1616712940.107764,,"15299144, -0.02, -0.02
",
1616712940.1097584,,"15302080, 0.02, -0.12
",
1616712940.1127505,,"15305024, 0.00, -0.07
",
1616712940.1157422,,"15307928, 0.02, -0.02
",
1616712940.1187344,,"15310860, -0.02, -0.07
",
1616712940.1217265,,"15313792, -0.02, -0.03
",
1616712940.1247187,,"15316724, 0.00, -0.07
",
1616712940.1277108,,"15319616, -0.03, -0.07
",
1616712940.1307023,,"15322556, -0.03, -0.02
",
1616712940.133695,,"15325492, -0.03, -0.07
",
1616712940.1366868,,"15328432, 0.02, -0.05
",
1616712940.1396787,,"15331364, -0.03, -0.02
",
1616712940.1426709,,"15334296, 0.00, -0.07
",
1616712940.1446657,,"15337192, 0.00, -0.08
",
1616712940.1476572,,"15340076, 0.00, -0.03
",
1616712940.1506493,,"15342980, 0.00, -0.05
",
1616712940.1536415,,"15345880, -0.02, -0.08
",
1616712940.1566331,,"15348820, -0.02, -0.05
",
1616712940.1596255,,"15351752, 0.02, -0.05
",
1616712940.162618,,"15354676, -0.02, -0.05
",
1616712940.1656094,,"15357612, 0.02, -0.10
",
1616712940.168601,,"15360544, 0.02, -0.03
",
1616712940.1715937,,"15363472, 0.02, -0.03
",
1616712940.174585,,"15366408, 0.02, -0.03
",
1616712940.177577,,"15369336, -0.02, -0.03
",
1616712940.1795716,,"15372268, -0.03, -0.05
",
1616712940.182564,,"15375196, 0.00, -0.02
",
1616712940.185556,,"15378092, 0.00, -0.03
",
1616712940.1885478,,"15380992, 0.00, -0.03
",
1616712940.19154,,"15383892, -0.03, -0.03
",
1616712940.1945322,,"15386832, -0.03, -0.08
",
1616712940.197524,,"15389772, -0.02, -0.08
",
1616712940.200516,,"15392700, -0.02, -0.08
",
1616712940.203508,,"15395636, -0.02, -0.08
",
1616712940.2064996,,"15398572, -0.02, -0.02
",
1616712940.2094924,,"15401496, -0.02, -0.05
",
1616712940.212497,,"15404436, 0.00, -0.08
",
1616712940.2127342,,"15407336, 0.00, -0.03
",
1616712940.2127342,,"15410240, -0.03, -0.07
",
1616712940.2127342,,"15413168, -0.02, -0.03
",
1616712940.2227364,,"15416096, -0.02, -0.05
",
1616712940.2227364,,"15419024, 0.02, -0.08
",
1616712940.229744,,"15421960, -0.02, -0.03
",
1616712940.229744,,"15424896, -0.02, -0.05
",
1616712940.229744,,"15427832, -0.02, -0.05
",
1616712940.229744,,"15430772, -0.02, -0.05
",
1616712940.2397506,,"15433700, -0.05, -0.07
",
1616712940.2397506,,"15436628, 0.02, -0.05
",
1616712940.2397506,,"15439556, -0.02, -0.07
",
1616712940.249748,,"15442484, -0.02, -0.05
",
1616712940.249748,,"15445420, 0.00, -0.07
",
1616712940.249748,,"15448324, 0.02, -0.03
",
1616712940.249748,,"15451256, 0.00, -0.08
",
1616712940.259748,,"15454152, -0.02, -0.05
",
1616712940.259748,,"15457080, 0.02, -0.05
",
1616712940.259748,,"15460008, 0.00, -0.05
",
1616712940.2697482,,"15462908, 0.03, -0.08
",
1616712940.2697482,,"15465844, -0.03, -0.07
",
1616712940.2697482,,"15468780, -0.02, -0.02
",
1616712940.2697482,,"15471720, -0.02, -0.08
",
1616712940.2797482,,"15474648, 0.02, -0.07
",
1616712940.2797482,,"15477576, -0.02, -0.05
",
1616712940.2797482,,"15480504, 0.00, 0.00
",
1616712940.2897484,,"15483368, -0.02, -0.03
",
1616712940.2897484,,"15486304, -0.02, -0.05
",
1616712940.2897484,,"15489244, -0.02, -0.05
",
1616712940.299748,,"15492184, -0.02, -0.02
",
1616712940.299748,,"15495108, 0.02, -0.07
",
1616712940.299748,,"15498036, 0.00, -0.03
",
1616712940.299748,,"15500936, -0.02, -0.03
",
1616712940.3097477,,"15503872, -0.02, -0.07
",
1616712940.3097477,,"15506812, -0.03, -0.07
",
1616712940.3097477,,"15509752, -0.02, -0.07
",
1616712940.319748,,"15512688, -0.03, 0.00
",
1616712940.319748,,"15515584, -0.02, -0.07
",
1616712940.319748,,"15518516, 0.00, -0.05
",
1616712940.319748,,"15521420, 0.02, -0.05
",
1616712940.3297477,,"15524352, -0.03, 0.00
",
1616712940.3297477,,"15527252, -0.02, -0.08
",
1616712940.3297477,,"15530188, -0.02, -0.07
",
1616712940.3397696,,"15533128, 0.02, -0.07
",
1616712940.3397696,,"15536052, 0.02, -0.05
",
1616712940.3397696,,"15538976, -0.03, -0.02
",
1616712940.3397696,,"15541904, 0.02, -0.08
",
1616712940.349748,,"15544832, 0.02, -0.08
",
1616712940.349748,,"15547764, -0.02, -0.07
",
1616712940.349748,,"15550700, 0.00, -0.05
",
1616712940.3597476,,"15553604, -0.02, -0.03
",
1616712940.3597476,,"15556536, -0.03, -0.08
",
1616712940.3597476,,"15559464, 0.00, -0.10
",
1616712940.3697474,,"15562368, -0.02, -0.07
",
1616712940.3697474,,"15565308, -0.02, -0.07
",
1616712940.3697474,,"15568244, 0.00, -0.02
",
1616712940.3697474,,"15571144, 0.02, -0.03
",
1616712940.3797474,,"15574080, -0.02, -0.08
",
1616712940.3797474,,"15577008, -0.03, -0.05
",
1616712940.3797474,,"15579936, -0.02, -0.10
",
1616712940.3897476,,"15582876, 0.02, -0.03
",
1616712940.3897476,,"15585808, 0.00, -0.10
",
1616712940.3897476,,"15588716, 0.00, -0.10
",
1616712940.3897476,,"15591628, -0.05, -0.05
",
1616712940.3997576,,"15594568, -0.02, -0.10
",
1616712940.3997576,,"15597504, 0.03, -0.03
",
1616712940.3997576,,"15600432, -0.02, -0.03
",
1616712940.4104052,,"15603372, -0.03, -0.03
",
1616712940.4133978,,"15606300, 0.02, -0.07
",
1616712940.4163892,,"15609232, 0.03, -0.12
",
1616712940.418383,,"15612176, 0.00, -0.05
",
1616712940.421375,,"15615076, -0.02, -0.03
",
1616712940.4243665,,"15618008, -0.05, -0.05
",
1616712940.4273586,,"15620936, -0.03, -0.05
",
1616712940.430351,,"15623868, -0.02, -0.05
",
1616712940.4333427,,"15626796, -0.03, -0.03
",
1616712940.436336,,"15629732, 0.00, -0.07
",
1616712940.4393268,,"15632636, 0.02, -0.02
",
1616712940.4423192,,"15635568, -0.03, -0.03
",
1616712940.4453113,,"15638500, -0.03, -0.03
",
1616712940.4483163,,"15641428, 0.00, -0.08
",
1616712940.450429,,"15644324, 0.00, -0.08
",
1616712940.450429,,"15647228, -0.02, -0.05
",
1616712940.450429,,"15650164, 0.00, -0.08
",
1616712940.450429,,"15653068, -0.03, -0.08
",
1616712940.4604385,,"15656004, -0.02, -0.10
",
1616712940.4604385,,"15658940, -0.02, -0.03
",
1616712940.4604385,,"15661876, 0.02, -0.08
",
1616712940.4704292,,"15664808, 0.02, -0.07
",
1616712940.4704292,,"15667732, 0.00, -0.05
",
1616712940.4704292,,"15670636, 0.00, -0.05
",
1616712940.4804347,,"15673536, 0.02, -0.07
",
1616712940.4804347,,"15676468, -0.02, -0.07
",
1616712940.4804347,,"15679400, 0.00, -0.07
",
1616712940.4804347,,"15682296, 0.00, -0.10
",
1616712940.4904296,,"15685196, -0.02, -0.05
",
1616712940.4904296,,"15688132, 0.00, -0.08
",
1616712940.4904296,,"15691036, 0.02, -0.03
",
1616712940.5004437,,"15693968, -0.02, -0.02
",
1616712940.5004437,,"15696908, -0.05, -0.10
",
1616712940.5004437,,"15699844, 0.00, -0.08
",
1616712940.5004437,,"15702748, -0.02, -0.12
",
1616712940.5104291,,"15705696, 0.02, 0.00
",
1616712940.5104291,,"15708592, 0.00, -0.10
",
1616712940.5104291,,"15711500, 0.00, -0.05
",
1616712940.5204294,,"15714404, 0.00, -0.03
",
1616712940.5204294,,"15717300, 0.00, -0.05
",
1616712940.5204294,,"15720196, 0.00, -0.07
",
1616712940.5204294,,"15723092, -0.05, -0.07
",
1616712940.5304296,,"15726032, -0.02, -0.12
",
1616712940.5304296,,"15728980, -0.02, -0.08
",
1616712940.5304296,,"15731912, -0.02, -0.05
",
1616712940.5404294,,"15734852, 0.00, -0.12
",
1616712940.5404294,,"15737756, -0.02, -0.07
",
1616712940.5404294,,"15740684, -0.02, -0.08
",
1616712940.5404294,,"15743616, -0.03, -0.15
",
1616712940.55044,,"15746564, -0.05, -0.05
",
1616712940.55044,,"15749500, 0.00, -0.03
",
1616712940.55044,,"15752400, 0.02, -0.12
",
1616712940.5604293,,"15755340, -0.02, -0.07
",
1616712940.5604293,,"15758272, -0.02, -0.05
",
1616712940.5604293,,"15761204, 0.00, 0.02
",
1616712940.5604293,,"15764100, -0.02, -0.02
",
1616712940.5704436,,"15767036, -0.03, -0.10
",
1616712940.5704436,,"15769980, -0.02, -0.02
",
1616712940.5704436,,"15772916, 0.00, -0.02
",
1616712940.580429,,"15775816, 0.00, -0.03
",
1616712940.580429,,"15778708, -0.02, 0.00
",
1616712940.580429,,"15781600, 0.02, -0.05
",
1616712940.5904288,,"15784532, 0.00, -0.03
",
1616712940.5904288,,"15787436, 0.00, -0.07
",
1616712940.5904288,,"15790336, 0.00, -0.05
",
1616712940.5904288,,"15793240, 0.00, -0.03
",
1616712940.600429,,"15796136, 0.02, -0.08
",
1616712940.600429,,"15799060, 0.00, -0.05
",
1616712940.600429,,"15801956, -0.05, -0.10
",
1616712940.6104293,,"15804900, 0.00, -0.05
",
1616712940.6104293,,"15807804, -0.02, -0.03
",
1616712940.6104293,,"15810744, -0.02, -0.03
",
1616712940.6104293,,"15813680, -0.02, -0.07
",
1616712940.620429,,"15816612, 0.00, -0.03
",
1616712940.620429,,"15819512, 0.00, -0.05
",
1616712940.620429,,"15822408, 0.00, -0.05
",
1616712940.6304288,,"15825308, 0.00, -0.05
",
1616712940.6304288,,"15828212, 0.00, -0.02
",
1616712940.6304288,,"15831116, -0.02, -0.08
",
1616712940.6304288,,"15834048, 0.00, -0.03
",
1616712940.6404297,,"15836948, -0.03, -0.07
",
1616712940.6404297,,"15839876, -0.02, -0.08
",
1616712940.64854,,"15842816, -0.02, -0.07
",
1616712940.650607,,"15845756, -0.02, -0.08
",
1616712940.650607,,"15848692, -0.02, -0.02
",
1616712940.650607,,"15851628, -0.03, -0.03
",
1616712940.6586573,,"15854560, -0.03, -0.07
",
1616712940.6607187,,"15857488, -0.02, -0.10
",
1616712940.6607187,,"15860428, 0.00, -0.03
",
1616712940.668758,,"15863324, -0.03, -0.03
",
1616712940.6708016,,"15866264, -0.02, -0.02
",
1616712940.6708016,,"15869200, -0.02, -0.05
",
1616712940.6708016,,"15872140, -0.03, -0.08
",
1616712940.678826,,"15875072, 0.00, -0.08
",
1616712940.680854,,"15877976, -0.02, -0.08
",
1616712940.680854,,"15880904, -0.02, -0.07
",
1616712940.6888716,,"15883832, -0.02, -0.05
",
1616712940.6908958,,"15886772, 0.00, -0.10
",
1616712940.6908958,,"15889680, -0.03, -0.08
",
1616712940.6908958,,"15892616, 0.00, -0.03
",
1616712940.7009907,,"15895512, 0.02, -0.05
",
1616712940.7009907,,"15898440, -0.05, -0.08
",
1616712940.7009907,,"15901368, -0.02, -0.07
",
1616712940.7090046,,"15904296, 0.02, -0.05
",
1616712940.7110336,,"15907228, -0.02, -0.08
",
1616712940.7110336,,"15910164, -0.02, -0.07
",
1616712940.7110336,,"15913100, 0.00, -0.03
",
1616712940.7190795,,"15915992, 0.03, -0.08
",
1616712940.7190795,,"15918920, 0.00, -0.07
",
1616712940.7190795,,"15921816, -0.03, -0.10
",
1616712940.7290452,,"15924760, -0.02, -0.07
",
1616712940.7310998,,"15927700, 0.00, -0.03
",
1616712940.7310998,,"15930604, 0.00, -0.08
",
1616712940.7310998,,"15933508, -0.02, -0.02
",
1616712940.7411492,,"15936436, -0.02, -0.03
",
1616712940.7411492,,"15939364, -0.02, -0.10
",
1616712940.7411492,,"15942300, 0.02, -0.05
",
1616712940.7491798,,"15945232, -0.03, -0.02
",
1616712940.751199,,"15948172, 0.00, -0.15
",
1616712940.751199,,"15951084, -0.03, 0.00
",
1616712940.7592359,,"15953988, 0.02, -0.08
",
1616712940.7612867,,"15956912, -0.03, -0.03
",
1616712940.7612867,,"15959844, 0.00, -0.08
",
1616712940.7612867,,"15962740, 0.00, -0.05
",
1616712940.7694087,,"15965644, -0.02, -0.07
",
1616712940.7714283,,"15968584, 0.02, -0.03
",
1616712940.7714283,,"15971516, 0.00, 0.00
",
1616712940.779489,,"15974372, 0.00, -0.03
",
1616712940.7815256,,"15977268, -0.03, -0.07
",
1616712940.7815256,,"15980204, -0.03, -0.08
",
1616712940.7815256,,"15983132, 0.00, -0.05
",
1616712940.789571,,"15986036, 0.00, -0.08
",
1616712940.789571,,"15988940, -0.02, -0.08
",
1616712940.789571,,"15991876, -0.03, -0.08
",
1616712940.7995377,,"15994808, 0.02, -0.05
",
1616712940.8016574,,"15997732, 0.00, -0.03
",
1616712940.8016574,,"16000628, 0.02, -0.03
",
1616712940.8016574,,"16003556, -0.02, -0.05
",
1616712940.8097034,,"16006492, -0.02, -0.03
",
1616712940.8117614,,"16009428, -0.05, -0.07
",
1616712940.8117614,,"16012364, -0.02, -0.02
",
1616712940.8198056,,"16015292, -0.02, -0.10
",
1616712940.8218527,,"16018236, -0.02, -0.10
",
1616712940.8218527,,"16021172, 0.02, -0.02
",
1616712940.8218527,,"16024092, 0.00, -0.05
",
1616712940.8299077,,"16026992, -0.03, -0.07
",
1616712940.831947,,"16029932, 0.02, -0.07
",
1616712940.831947,,"16032864, 0.00, -0.12
",
1616712940.8399704,,"16035764, -0.02, -0.05
",
1616712940.8419826,,"16038692, -0.02, -0.07
",
1616712940.8419826,,"16041620, -0.03, -0.05
",
1616712940.8419826,,"16044560, 0.00, -0.03
",
1616712940.8520997,,"16047460, -0.02, -0.07
",
1616712940.8520997,,"16050396, 0.00, -0.05
",
1616712940.8520997,,"16053300, -0.03, -0.02
",
1616712940.8601363,,"16056228, -0.02, -0.02
",
1616712940.8622594,,"16059160, 0.00, -0.05
",
1616712940.8622594,,"16062060, 0.02, -0.03
",
1616712940.8622594,,"16064992, 0.00, -0.03
",
1616712940.8724086,,"16067892, -0.02, -0.03
",
1616712940.8724086,,"16070828, 0.00, -0.02
",
1616712940.8724086,,"16073720, 0.00, -0.07
",
1616712940.8804348,,"16076620, -0.03, -0.08
",
1616712940.8825672,,"16079548, 0.00, 0.00
",
1616712940.8825672,,"16082412, 0.00, -0.07
",
1616712940.8825672,,"16085312, -0.02, -0.07
",
1616712940.8906116,,"16088252, -0.03, -0.05
",
1616712940.8906116,,"16091188, -0.03, -0.05
",
1616712940.8906116,,"16094116, -0.03, -0.03
",
1616712940.9005778,,"16097048, -0.02, -0.03
",
1616712940.9005778,,"16099984, -0.03, -0.10
",
1616712940.9005778,,"16102928, 0.02, -0.03
",
1616712940.9005778,,"16105860, -0.02, -0.05
",
1616712940.9105873,,"16108800, -0.02, -0.12
",
1616712940.9105873,,"16111744, -0.05, -0.12
",
1616712940.91857,,"16114680, -0.02, -0.07
",
1616712940.91857,,"16117620, -0.02, -0.05
",
1616712940.91857,,"16120548, -0.03, -0.07
",
1616712940.91857,,"16123480, -0.02, -0.05
",
1616712940.9284945,,"16126416, -0.02, -0.02
",
1616712940.9312398,,"16129352, -0.02, -0.13
",
1616712940.9312398,,"16132296, 0.02, -0.05
",
1616712940.939311,,"16135228, -0.02, -0.05
",
1616712940.9414337,,"16138156, 0.03, -0.05
",
1616712940.9414337,,"16141080, 0.00, -0.07
",
1616712940.9414337,,"16143980, -0.02, -0.10
",
1616712940.9494843,,"16146924, 0.00, -0.05
",
1616712940.9515426,,"16149824, 0.00, -0.05
",
1616712940.9515426,,"16152728, -0.03, -0.08
",
1616712940.9595864,,"16155664, 0.00, -0.12
",
1616712940.9616988,,"16158568, -0.02, -0.07
",
1616712940.9616988,,"16161508, -0.02, -0.07
",
1616712940.9616988,,"16164440, -0.03, -0.05
",
1616712940.971018,,"16167376, -0.02, -0.08
",
1616712940.9719462,,"16170312, -0.02, -0.07
",
1616712940.9719462,,"16173252, -0.02, -0.02
",
1616712940.9801319,,"16176188, -0.03, -0.07
",
1616712940.9822028,,"16179120, -0.02, -0.02
",
1616712940.9822028,,"16182052, -0.02, -0.07
",
1616712940.9822028,,"16184980, -0.02, -0.05
",
1616712940.9902596,,"16187916, -0.05, -0.02
",
1616712940.9902596,,"16190856, 0.00, -0.08
",
1616712940.9902596,,"16193760, -0.05, -0.07
",
1616712941.000265,,"16196696, -0.02, -0.03
",
1616712941.002619,,"16199624, -0.02, -0.08
",
1616712941.002619,,"16202556, -0.02, -0.08
",
1616712941.002619,,"16205484, -0.05, -0.03
",
1616712941.0106826,,"16208412, 0.00, -0.03
",
1616712941.0127068,,"16211316, 0.03, -0.05
",
1616712941.0127068,,"16214248, 0.00, 0.02
",
1616712941.0207655,,"16217144, -0.02, -0.05
",
1616712941.0228,,"16220072, 0.02, -0.10
",
1616712941.0228,,"16223004, 0.02, -0.08
",
1616712941.0228,,"16225932, 0.00, -0.07
",
1616712941.0308273,,"16228832, -0.03, -0.12
",
1616712941.032869,,"16231780, -0.03, -0.07
",
1616712941.032869,,"16234720, -0.05, -0.08
",
1616712941.0409257,,"16237656, 0.02, -0.03
",
1616712941.0430365,,"16240584, 0.02, -0.05
",
1616712941.0430365,,"16243508, 0.00, 0.00
",
1616712941.0430365,,"16246372, -0.02, -0.10
",
1616712941.0510871,,"16249316, 0.00, -0.03
",
1616712941.0531013,,"16252216, -0.02, -0.03
",
1616712941.0531013,,"16255152, 0.00, -0.03
",
1616712941.0611684,,"16258056, -0.02, -0.08
",
1616712941.063282,,"16260984, 0.00, 0.00
",
1616712941.063282,,"16263840, 0.00, -0.08
",
1616712941.063282,,"16266744, -0.02, -0.10
",
1616712941.0713303,,"16269688, 0.00, -0.07
",
1616712941.0733616,,"16272588, 0.03, -0.08
",
1616712941.0733616,,"16275520, 0.00, -0.07
",
1616712941.0814195,,"16278416, -0.02, -0.05
",
1616712941.0841186,,"16281348, -0.03, -0.05
",
1616712941.0841186,,"16284280, -0.02, -0.03
",
1616712941.0841186,,"16287220, 0.00, -0.07
",
1616712941.0917358,,"16290120, -0.07, -0.08
",
1616712941.0938246,,"16293060, -0.03, -0.02
",
1616712941.0938246,,"16296000, -0.02, -0.07
",
1616712941.1018739,,"16298928, -0.02, -0.08
",
1616712941.1039073,,"16301856, -0.02, -0.05
",
1616712941.1039073,,"16304788, 0.00, -0.05
",
1616712941.1039073,,"16307688, 0.00, -0.03
",
1616712941.111984,,"16310592, -0.02, -0.02
",
1616712941.114002,,"16313528, 0.00, -0.05
",
1616712941.114002,,"16316432, 0.02, -0.05
",
1616712941.1221163,,"16319356, 0.00, -0.05
",
1616712941.1241302,,"16322256, 0.00, -0.05
",
1616712941.1241302,,"16325148, 0.00, -0.05
",
1616712941.1241302,,"16328048, 0.00, -0.03
",
1616712941.1321733,,"16330952, 0.02, -0.08
",
1616712941.1342278,,"16333884, 0.00, -0.07
",
1616712941.1342278,,"16336780, -0.02, -0.03
",
1616712941.1422482,,"16339712, 0.00, -0.08
",
1616712941.1442614,,"16342612, 0.00, -0.07
",
1616712941.1442614,,"16345516, -0.02, -0.08
",
1616712941.1442614,,"16348452, -0.02, -0.10
",
1616712941.1543372,,"16351396, -0.02, -0.08
",
1616712941.1543372,,"16354332, 0.02, -0.10
",
1616712941.1543372,,"16357264, -0.02, -0.03
",
1616712941.1623862,,"16360192, -0.03, -0.07
",
1616712941.1644323,,"16363124, -0.02, -0.08
",
1616712941.1644323,,"16366064, -0.03, -0.07
",
1616712941.1644323,,"16369004, -0.02, -0.05
",
1616712941.1745944,,"16371940, 0.00, -0.05
",
1616712941.1745944,,"16374848, 0.00, -0.08
",
1616712941.1745944,,"16377740, 0.00, -0.07
",
1616712941.1826556,,"16380636, 0.00, -0.07
",
1616712941.184673,,"16383532, 0.02, -0.08
",
1616712941.184673,,"16386468, 0.00, -0.12
",
1616712941.184673,,"16389376, 0.02, -0.08
",
1616712941.1947455,,"16392304, -0.02, -0.05
",
1616712941.1947455,,"16395236, 0.00, -0.05
",
1616712941.1947455,,"16398128, -0.03, -0.08
",
1616712941.202793,,"16401056, -0.03, -0.02
",
1616712941.204865,,"16403988, 0.00, -0.02
",
1616712941.204865,,"16406888, -0.05, -0.10
",
1616712941.204865,,"16409832, 0.00, -0.07
",
1616712941.2149744,,"16412728, 0.02, -0.07
",
1616712941.2149744,,"16415652, -0.02, -0.08
",
1616712941.2149744,,"16418584, 0.00, -0.07
",
1616712941.2230003,,"16421484, -0.03, -0.08
",
1616712941.225037,,"16424420, -0.02, -0.02
",
1616712941.225037,,"16427352, 0.02, -0.07
",
1616712941.225037,,"16430284, 0.00, -0.07
",
1616712941.235121,,"16433184, -0.05, -0.08
",
1616712941.235121,,"16436112, 0.00, -0.07
",
1616712941.235121,,"16439004, 0.00, -0.07
",
1616712941.243147,,"16441900, -0.02, -0.05
",
1616712941.2452064,,"16444832, -0.03, -0.03
",
1616712941.2452064,,"16447772, -0.03, -0.03
",
1616712941.2532597,,"16450708, -0.02, -0.05
",
1616712941.255307,,"16453644, -0.02, -0.03
",
1616712941.255307,,"16456572, -0.02, -0.08
",
1616712941.255307,,"16459500, 0.00, -0.05
",
1616712941.2633512,,"16462384, -0.03, -0.12
",
1616712941.265366,,"16465332, 0.02, -0.08
",
1616712941.265366,,"16468264, 0.00, -0.05
",
1616712941.2734005,,"16471168, -0.02, -0.08
",
1616712941.2754428,,"16474096, -0.03, -0.05
",
1616712941.2754428,,"16477032, -0.02, -0.07
",
1616712941.2754428,,"16479960, -0.02, -0.08
",
1616712941.283509,,"16482896, -0.02, -0.05
",
1616712941.285561,,"16485832, -0.03, -0.07
",
1616712941.285561,,"16488768, -0.02, -0.03
",
1616712941.2936294,,"16491700, 0.00, -0.05
",
